# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+1.4570000000000002e+02 +2.3584543816785091e-05 +7.8080496837414450e-10 -7.3042524710229444e-03 +2.1703197876927208e+07 
+1.4580000000000001e+02 +2.3523197750742784e-05 +7.8290386528578522e-10 -7.2766400342556634e-03 +2.1607803495589107e+07 
+1.4590000000000001e+02 +2.3462053791614446e-05 +7.8728328135368699e-10 -7.2491428960324757e-03 +2.1512101003262747e+07 
+1.4600000000000000e+02 +2.3401111126972152e-05 +7.9452025679963633e-10 -7.2217598778169245e-03 +2.1415839109289274e+07 
+1.4609999999999999e+02 +2.3340368958934335e-05 +8.0493117220232585e-10 -7.1944899965794016e-03 +2.1318829398317188e+07 
+1.4620000000000002e+02 +2.3279826547804679e-05 +8.1778977938023625e-10 -7.1673330513171481e-03 +2.1221134956258591e+07 
+1.4630000000000001e+02 +2.3219483168433274e-05 +8.3210917209714548e-10 -7.1402890365357442e-03 +2.1122881744778998e+07 
+1.4640000000000001e+02 +2.3159338095670055e-05 +8.4690244365568569e-10 -7.1133579467371798e-03 +2.1024195724430025e+07 
+1.4650000000000000e+02 +2.3099390604365117e-05 +8.6118268902373891e-10 -7.0865397764271363e-03 +2.0925202856888589e+07 
+1.4659999999999999e+02 +2.3039639969368373e-05 +8.7396300114526793e-10 -7.0598345201072932e-03 +2.0826029102670822e+07 
+1.4670000000000002e+02 +2.2980085465529954e-05 +8.8425647432205489e-10 -7.0332421722847319e-03 +2.0726800423860431e+07 
+1.4680000000000001e+02 +2.2920726367699815e-05 +8.9107620198482807e-10 -7.0067627274614224e-03 +2.0627642781035639e+07 
+1.4690000000000001e+02 +2.2861561950728020e-05 +8.9343527869156171e-10 -6.9803961801424789e-03 +2.0528682135717496e+07 
+1.4700000000000000e+02 +2.2802591489464548e-05 +8.9034679782174543e-10 -6.9541425248308367e-03 +2.0430044448718671e+07 
+1.4709999999999999e+02 +2.2743814256978574e-05 +8.8118197562774298e-10 -6.9280016482687898e-03 +2.0331839312681023e+07 
+1.4720000000000002e+02 +2.2685229519215581e-05 +8.6674451396099032e-10 -6.9019730061403821e-03 +2.0234110842031743e+07 
+1.4730000000000001e+02 +2.2626836540340318e-05 +8.4819623874990110e-10 -6.8760559463694210e-03 +2.0136886783104513e+07 
+1.4740000000000001e+02 +2.2568634584517409e-05 +8.2669897338658518e-10 -6.8502498168775232e-03 +2.0040194881520826e+07 
+1.4750000000000000e+02 +2.2510622915911516e-05 +8.0341454308211806e-10 -6.8245539655874517e-03 +1.9944062883343190e+07 
+1.4759999999999999e+02 +2.2452800798687342e-05 +7.7950477294509757e-10 -6.7989677404224087e-03 +1.9848518534650568e+07 
+1.4770000000000002e+02 +2.2395167497009492e-05 +7.5613148741802186e-10 -6.7734904893035136e-03 +1.9753589580980819e+07 
+1.4780000000000001e+02 +2.2337722275042716e-05 +7.3445651081529375e-10 -6.7481215601546763e-03 +1.9659303768677775e+07 
+1.4790000000000001e+02 +2.2280464396951595e-05 +7.1564166827113019e-10 -6.7228603008967821e-03 +1.9565688843128487e+07 
+1.4800000000000000e+02 +2.2223393126900862e-05 +7.0084878399745687e-10 -6.6977060594537010e-03 +1.9472772550733812e+07 
+1.4809999999999999e+02 +2.2166507738561686e-05 +6.9094802520097363e-10 -6.6726582624959327e-03 +1.9380590891411941e+07 
+1.4820000000000002e+02 +2.2109807543631331e-05 +6.8564292725021563e-10 -6.6477166516888874e-03 +1.9289212882302087e+07 
+1.4830000000000001e+02 +2.2053291863313720e-05 +6.8434536761182025e-10 -6.6228810474487703e-03 +1.9198715795491520e+07 
+1.4840000000000001e+02 +2.1996960018812646e-05 +6.8646722277889438e-10 -6.5981512701892460e-03 +1.9109176902188044e+07 
+1.4850000000000000e+02 +2.1940811331331945e-05 +6.9142037193456294e-10 -6.5735271403250563e-03 +1.9020673474002451e+07 
+1.4859999999999999e+02 +2.1884845122075443e-05 +6.9861669198184022e-10 -6.5490084782704903e-03 +1.8933282782368116e+07 
+1.4870000000000002e+02 +2.1829060712246991e-05 +7.0746806031050590e-10 -6.5245951044415216e-03 +1.8847082099374842e+07 
+1.4880000000000001e+02 +2.1773457423050456e-05 +7.1738635382357405e-10 -6.5002868392521557e-03 +1.8762148696240574e+07 
+1.4890000000000001e+02 +2.1718034575689616e-05 +7.2778345098683175e-10 -6.4760835031165394e-03 +1.8678559844444305e+07 
+1.4900000000000000e+02 +2.1662791491368360e-05 +7.3807122911320077e-10 -6.4519849164499940e-03 +1.8596392815723553e+07 
+1.4909999999999999e+02 +2.1607727487596702e-05 +7.4773466414844616e-10 -6.4279907036408380e-03 +1.8515661459597867e+07 
+1.4920000000000002e+02 +2.1552841867109499e-05 +7.5655112790190467e-10 -6.4040997049716782e-03 +1.8436125936935481e+07 
+1.4930000000000001e+02 +2.1498133928947864e-05 +7.6437109130252141e-10 -6.3803105646993569e-03 +1.8357482986717407e+07 
+1.4940000000000001e+02 +2.1443602972152854e-05 +7.7104502466438016e-10 -6.3566219270805848e-03 +1.8279429347936071e+07 
+1.4950000000000000e+02 +2.1389248295765534e-05 +7.7642339801975313e-10 -6.3330324363716573e-03 +1.8201661759383682e+07 
+1.4959999999999999e+02 +2.1335069198826988e-05 +7.8035668196453553e-10 -6.3095407368293109e-03 +1.8123876960027311e+07 
+1.4970000000000002e+02 +2.1281064980378227e-05 +7.8269534768386498e-10 -6.2861454727088329e-03 +1.8045771688328415e+07 
+1.4980000000000001e+02 +2.1227234939460429e-05 +7.8328986526125187e-10 -6.2628452882686940e-03 +1.7967042683819257e+07 
+1.4990000000000001e+02 +2.1173578375114615e-05 +7.8199070467773058e-10 -6.2396388277646273e-03 +1.7887386685137440e+07 
+1.5000000000000000e+02 +2.1120094586381873e-05 +7.7864833724653395e-10 -6.2165247354535498e-03 +1.7806500431298196e+07 
+1.5009999999999999e+02 +2.1066782890481262e-05 +7.7321274507571152e-10 -6.1935019623859918e-03 +1.7724176371509902e+07 
+1.5020000000000002e+02 +2.1013642677344102e-05 +7.6603195906318470e-10 -6.1705706867986390e-03 +1.7640589799622379e+07 
+1.5030000000000001e+02 +2.0960673355079685e-05 +7.5755352261817884e-10 -6.1477313937202292e-03 +1.7556011719159022e+07 
+1.5040000000000001e+02 +2.0907874331797299e-05 +7.4822497784333860e-10 -6.1249845681813769e-03 +1.7470713134351607e+07 
+1.5050000000000000e+02 +2.0855245015606239e-05 +7.3849386914703914e-10 -6.1023306952112544e-03 +1.7384965048740014e+07 
+1.5059999999999999e+02 +2.0802784814615844e-05 +7.2880773840135203e-10 -6.0797702598412830e-03 +1.7299038466832269e+07 
+1.5070000000000002e+02 +2.0750493136935346e-05 +7.1961412857997589e-10 -6.0573037471003755e-03 +1.7213204392232880e+07 
+1.5080000000000001e+02 +2.0698369390674123e-05 +7.1136058278470520e-10 -6.0349316420193885e-03 +1.7127733829139404e+07 
+1.5090000000000001e+02 +2.0646412983941422e-05 +7.0449464469376691e-10 -6.0126544296275168e-03 +1.7042897781217173e+07 
+1.5100000000000000e+02 +2.0594623324846575e-05 +6.9946385692219041e-10 -5.9904725949556622e-03 +1.6958967252761327e+07 
+1.5109999999999999e+02 +2.0542999816286878e-05 +6.9657053881087972e-10 -5.9683864386314445e-03 +1.6876168643014841e+07 
+1.5120000000000002e+02 +2.0491541840311792e-05 +6.9553611719348117e-10 -5.9463955236774722e-03 +1.6794549934000172e+07 
+1.5130000000000001e+02 +2.0440248773758782e-05 +6.9593679596256513e-10 -5.9244992287132330e-03 +1.6714114502802933e+07 
+1.5140000000000001e+02 +2.0389119993465302e-05 +6.9734877886979689e-10 -5.9026969323588523e-03 +1.6634865726702617e+07 
+1.5150000000000000e+02 +2.0338154876268803e-05 +6.9934826833464163e-10 -5.8809880132342533e-03 +1.6556806982955914e+07 
+1.5159999999999999e+02 +2.0287352799006776e-05 +7.0151146867238745e-10 -5.8593718499602796e-03 +1.6479941649109706e+07 
+1.5170000000000002e+02 +2.0236713138516661e-05 +7.0341458328883981e-10 -5.8378478211563445e-03 +1.6404273102177370e+07 
+1.5180000000000001e+02 +2.0186235271635930e-05 +7.0463381592285399e-10 -5.8164153054426244e-03 +1.6329804719537249e+07 
+1.5190000000000001e+02 +2.0135918575202044e-05 +7.0474536976247232e-10 -5.7950736814393299e-03 +1.6256539878509389e+07 
+1.5200000000000000e+02 +2.0085762426052486e-05 +7.0332544802135615e-10 -5.7738223277667188e-03 +1.6184481956358083e+07 
+1.5209999999999999e+02 +2.0035766205129647e-05 +7.0012022680269810e-10 -5.7526605989812593e-03 +1.6113606487421280e+07 
+1.5220000000000002e+02 +1.9985929309795870e-05 +6.9555576635105175e-10 -5.7315877533881251e-03 +1.6043777634648385e+07 
+1.5230000000000001e+02 +1.9936251141518392e-05 +6.9022810186284964e-10 -5.7106030252278648e-03 +1.5974831717812821e+07 
+1.5240000000000001e+02 +1.9886731101764543e-05 +6.8473326483254704e-10 -5.6897056487428682e-03 +1.5906605057113796e+07 
+1.5250000000000000e+02 +1.9837368592001532e-05 +6.7966728947023592e-10 -5.6688948581731817e-03 +1.5838933972082693e+07 
+1.5259999999999999e+02 +1.9788163013696658e-05 +6.7562620911495536e-10 -5.6481698877608039e-03 +1.5771654782845223e+07 
+1.5270000000000002e+02 +1.9739113768317191e-05 +6.7320605746441310e-10 -5.6275299717474109e-03 +1.5704603809486544e+07 
+1.5280000000000001e+02 +1.9690220257330423e-05 +6.7300286671759277e-10 -5.6069743443740924e-03 +1.5637617371811761e+07 
+1.5290000000000001e+02 +1.9641481882203612e-05 +6.7561267096930049e-10 -5.5865022398820102e-03 +1.5570531789695671e+07 
+1.5300000000000000e+02 +1.9592898044404023e-05 +6.8163150271314043e-10 -5.5661128925125038e-03 +1.5503183383062499e+07 
+1.5309999999999999e+02 +1.9544468154753419e-05 +6.9138460880234598e-10 -5.5458056462092823e-03 +1.5435444382092530e+07 
+1.5320000000000002e+02 +1.9496191661491424e-05 +7.0411408144920052e-10 -5.5255802837242494e-03 +1.5367330657522712e+07 
+1.5330000000000001e+02 +1.9448068022212172e-05 +7.1879122768676238e-10 -5.5054366975109056e-03 +1.5298893989974758e+07 
+1.5340000000000001e+02 +1.9400096694509781e-05 +7.3438735196054799e-10 -5.4853747800234507e-03 +1.5230186160369447e+07 
+1.5350000000000000e+02 +1.9352277135978378e-05 +7.4987376045818156e-10 -5.4653944237162506e-03 +1.5161258949706132e+07 
+1.5360000000000002e+02 +1.9304608804212040e-05 +7.6422175867556758e-10 -5.4454955210423350e-03 +1.5092164138495006e+07 
+1.5370000000000002e+02 +1.9257091156804932e-05 +7.7640265306933177e-10 -5.4256779644563371e-03 +1.5022953507826660e+07 
+1.5380000000000001e+02 +1.9209723651351172e-05 +7.8538774846927945e-10 -5.4059416464123941e-03 +1.4953678838552179e+07 
+1.5390000000000001e+02 +1.9162505745444866e-05 +7.9014835165227611e-10 -5.3862864593643475e-03 +1.4884391911458014e+07 
+1.5400000000000000e+02 +1.9115436896680128e-05 +7.8965576723036379e-10 -5.3667122957658121e-03 +1.4815144507335689e+07 
+1.5410000000000002e+02 +1.9068516562684454e-05 +7.8323806946837077e-10 -5.3472190037404336e-03 +1.4745988425134974e+07 
+1.5420000000000002e+02 +1.9021744201219075e-05 +7.7165040483746807e-10 -5.3278062540942500e-03 +1.4676975537840195e+07 
+1.5430000000000001e+02 +1.8975119270078511e-05 +7.5600468861617882e-10 -5.3084736733011693e-03 +1.4608157736012265e+07 
+1.5440000000000001e+02 +1.8928641227057338e-05 +7.3741283473801748e-10 -5.2892208878363859e-03 +1.4539586910602406e+07 
+1.5450000000000000e+02 +1.8882309529950082e-05 +7.1698675835341124e-10 -5.2700475241734433e-03 +1.4471314952034669e+07 
+1.5460000000000002e+02 +1.8836123636551355e-05 +6.9583837435659488e-10 -5.2509532087890512e-03 +1.4403393751836868e+07 
+1.5470000000000002e+02 +1.8790083004655766e-05 +6.7507959691165623e-10 -5.2319375681582547e-03 +1.4335875200848706e+07 
+1.5480000000000001e+02 +1.8744187092057767e-05 +6.5582234118183161e-10 -5.2130002287532878e-03 +1.4268811189133076e+07 
+1.5490000000000001e+02 +1.8698435356552020e-05 +6.3917852142087573e-10 -5.1941408170515417e-03 +1.4202253608353382e+07 
+1.5500000000000000e+02 +1.8652827255933047e-05 +6.2626005330440982e-10 -5.1753589595266670e-03 +1.4136254348947618e+07 
+1.5510000000000002e+02 +1.8607362254071758e-05 +6.1787722726871797e-10 -5.1566543202692279e-03 +1.4070863214196937e+07 
+1.5520000000000002e+02 +1.8562039839144448e-05 +6.1363383987644830e-10 -5.1380267138304561e-03 +1.4006121655933030e+07 
+1.5530000000000001e+02 +1.8516859505403709e-05 +6.1283206414178082e-10 -5.1194759923768518e-03 +1.3942069038306108e+07 
+1.5540000000000001e+02 +1.8471820747102134e-05 +6.1477407396275811e-10 -5.1010020080744876e-03 +1.3878744725262366e+07 
+1.5550000000000000e+02 +1.8426923058492363e-05 +6.1876204085483557e-10 -5.0826046130906808e-03 +1.3816188081230808e+07 
+1.5560000000000002e+02 +1.8382165933826959e-05 +6.2409813953587106e-10 -5.0642836595910642e-03 +1.3754438469984017e+07 
+1.5570000000000002e+02 +1.8337548867358583e-05 +6.3008454185436969e-10 -5.0460389997428893e-03 +1.3693535255881300e+07 
+1.5580000000000001e+02 +1.8293071353339828e-05 +6.3602342168275490e-10 -5.0278704857127524e-03 +1.3633517803081745e+07 
+1.5590000000000001e+02 +1.8248732886023268e-05 +6.4121695189430083e-10 -5.0097779696662561e-03 +1.3574425475420028e+07 
+1.5600000000000000e+02 +1.8204532959661569e-05 +6.4496730510608931e-10 -4.9917613037711236e-03 +1.3516297637366971e+07 
+1.5610000000000002e+02 +1.8160471065992280e-05 +6.4674295072264731e-10 -4.9738202051984202e-03 +1.3459134344341414e+07 
+1.5620000000000002e+02 +1.8116546686692932e-05 +6.4667754167316499e-10 -4.9559538511396457e-03 +1.3402778417569133e+07 
+1.5630000000000001e+02 +1.8072759300926024e-05 +6.4507102698255893e-10 -4.9381612837916984e-03 +1.3347033369791636e+07 
+1.5640000000000001e+02 +1.8029108387854044e-05 +6.4222335584227008e-10 -4.9204415453511481e-03 +1.3291702713744730e+07 
+1.5650000000000000e+02 +1.7985593426639515e-05 +6.3843447705945227e-10 -4.9027936780154579e-03 +1.3236589962326424e+07 
+1.5660000000000002e+02 +1.7942213896444873e-05 +6.3400433946687711e-10 -4.8852167239796700e-03 +1.3181498627728881e+07 
+1.5670000000000002e+02 +1.7898969276432703e-05 +6.2923289253779783e-10 -4.8677097254423143e-03 +1.3126232223249294e+07 
+1.5680000000000001e+02 +1.7855859045765442e-05 +6.2442008523308292e-10 -4.8502717245991651e-03 +1.3070594261317428e+07 
+1.5690000000000001e+02 +1.7812882683605612e-05 +6.1986586600121625e-10 -4.8329017636473759e-03 +1.3014388254796449e+07 
+1.5700000000000000e+02 +1.7770039669115677e-05 +6.1587018489188311e-10 -4.8155988847828207e-03 +1.2957417716126895e+07 
+1.5710000000000002e+02 +1.7727329494433509e-05 +6.1267258642924118e-10 -4.7983623463810684e-03 +1.2899546322126810e+07 
+1.5720000000000002e+02 +1.7684751703598248e-05 +6.1027100238635228e-10 -4.7811922715261272e-03 +1.2840878403916890e+07 
+1.5730000000000001e+02 +1.7642305853624350e-05 +6.0860296126524213e-10 -4.7640889994799984e-03 +1.2781578456368685e+07 
+1.5740000000000001e+02 +1.7599991501526324e-05 +6.0760599036383297e-10 -4.7470528695052932e-03 +1.2721810974609725e+07 
+1.5750000000000000e+02 +1.7557808204318650e-05 +6.0721761818415031e-10 -4.7300842208650275e-03 +1.2661740453999449e+07 
+1.5760000000000002e+02 +1.7515755519015789e-05 +6.0737537283112209e-10 -4.7131833928208619e-03 +1.2601531389247201e+07 
+1.5770000000000002e+02 +1.7473833002632232e-05 +6.0801678126962056e-10 -4.6963507246348271e-03 +1.2541348275352523e+07 
+1.5780000000000001e+02 +1.7432040212182469e-05 +6.0907937293677264e-10 -4.6795865555697416e-03 +1.2481355607466388e+07 
+1.5790000000000001e+02 +1.7390376704680969e-05 +6.1050067534826436e-10 -4.6628912248874851e-03 +1.2421717880478092e+07 
+1.5800000000000000e+02 +1.7348842037142229e-05 +6.1221821598135218e-10 -4.6462650718511918e-03 +1.2362599589729328e+07 
+1.5810000000000002e+02 +1.7307435763015206e-05 +6.1414932095512846e-10 -4.6297083051461121e-03 +1.2304140972899690e+07 
+1.5820000000000002e+02 +1.7266157421486915e-05 +6.1613050667761637e-10 -4.6132206111535404e-03 +1.2246385239988239e+07 
+1.5830000000000001e+02 +1.7225006548178858e-05 +6.1797808709704804e-10 -4.5968015456787923e-03 +1.2189351343980759e+07 
+1.5840000000000001e+02 +1.7183982678712533e-05 +6.1950837532903090e-10 -4.5804506645272464e-03 +1.2133058237934001e+07 
+1.5850000000000000e+02 +1.7143085348709408e-05 +6.2053768603913534e-10 -4.5641675235025634e-03 +1.2077524874305308e+07 
+1.5860000000000002e+02 +1.7102314093790995e-05 +6.2088233350864329e-10 -4.5479516784108377e-03 +1.2022770206418816e+07 
+1.5870000000000002e+02 +1.7061668449578839e-05 +6.2035863076349496e-10 -4.5318026850571461e-03 +1.1968813187108245e+07 
+1.5880000000000001e+02 +1.7021147951694375e-05 +6.1878289241802229e-10 -4.5157200992458919e-03 +1.1915672769227581e+07 
+1.5890000000000001e+02 +1.6980752135759134e-05 +6.1597143218988421e-10 -4.4997034767823418e-03 +1.1863367905663768e+07 
+1.5900000000000000e+02 +1.6940480537394595e-05 +6.1174056379673990e-10 -4.4837523734712285e-03 +1.1811917549276499e+07 
+1.5910000000000002e+02 +1.6900332695474371e-05 +6.0603027445572654e-10 -4.4678663365697400e-03 +1.1761319557946309e+07 
+1.5920000000000002e+02 +1.6860308161880499e-05 +5.9927524120595925e-10 -4.4520448791429057e-03 +1.1711487408954699e+07 
+1.5930000000000001e+02 +1.6820406491747107e-05 +5.9203381557237115e-10 -4.4362875057073594e-03 +1.1662313484385412e+07 
+1.5940000000000001e+02 +1.6780627240208336e-05 +5.8486434737621724e-10 -4.4205937207804002e-03 +1.1613690166490737e+07 
+1.5950000000000000e+02 +1.6740969962398323e-05 +5.7832518784780972e-10 -4.4049630288784929e-03 +1.1565509837272681e+07 
+1.5960000000000002e+02 +1.6701434213451173e-05 +5.7297468733359720e-10 -4.3893949345185437e-03 +1.1517664878908763e+07 
+1.5970000000000002e+02 +1.6662019548501084e-05 +5.6937119706389216e-10 -4.3738889422183756e-03 +1.1470047673864799e+07 
+1.5980000000000001e+02 +1.6622725522682142e-05 +5.6807306660375720e-10 -4.3584445564935730e-03 +1.1422550603795573e+07 
+1.5990000000000001e+02 +1.6583551691128504e-05 +5.6963864696574093e-10 -4.3430612818621088e-03 +1.1375066051277785e+07 
+1.6000000000000000e+02 +1.6544497608974282e-05 +5.7462628876529431e-10 -4.3277386228399240e-03 +1.1327486398099914e+07 
+1.6010000000000002e+02 +1.6505562837024944e-05 +5.8334091998211681e-10 -4.3124761408295130e-03 +1.1279724115840875e+07 
+1.6020000000000002e+02 +1.6466746958771249e-05 +5.9507377456868844e-10 -4.2972736247724550e-03 +1.1231772032607375e+07 
+1.6030000000000001e+02 +1.6428049563375203e-05 +6.0886266334216346e-10 -4.2821309204947337e-03 +1.1183643065683220e+07 
+1.6040000000000001e+02 +1.6389470239998882e-05 +6.2374539834941850e-10 -4.2670478738233491e-03 +1.1135350132496679e+07 
+1.6050000000000000e+02 +1.6351008577804357e-05 +6.3875979017703471e-10 -4.2520243305852251e-03 +1.1086906150591340e+07 
+1.6060000000000002e+02 +1.6312664165953631e-05 +6.5294365057726779e-10 -4.2370601366060277e-03 +1.1038324037060922e+07 
+1.6070000000000002e+02 +1.6274436593608790e-05 +6.6533479043131974e-10 -4.2221551377122140e-03 +1.0989616709147409e+07 
+1.6080000000000001e+02 +1.6236325449931881e-05 +6.7497102091501395e-10 -4.2073091797306872e-03 +1.0940797084424168e+07 
+1.6090000000000001e+02 +1.6198330324084945e-05 +6.8089015388308281e-10 -4.1925221084878643e-03 +1.0891878080192111e+07 
+1.6100000000000000e+02 +1.6160450805230027e-05 +6.8212999967872491e-10 -4.1777937698097888e-03 +1.0842872613648238e+07 
+1.6110000000000002e+02 +1.6122686483845747e-05 +6.7804481821639484e-10 -4.1631239994155238e-03 +1.0793799148583425e+07 
+1.6120000000000002e+02 +1.6085036955676806e-05 +6.6925466079119279e-10 -4.1485125925856898e-03 +1.0744698331596162e+07 
+1.6130000000000001e+02 +1.6047501817784535e-05 +6.5669602719346708e-10 -4.1339593344961283e-03 +1.0695616356592270e+07 
+1.6140000000000001e+02 +1.6010080667230170e-05 +6.4130541718794760e-10 -4.1194640103193909e-03 +1.0646599416392818e+07 
+1.6150000000000000e+02 +1.5972773101075022e-05 +6.2401932997574096e-10 -4.1050264052302759e-03 +1.0597693704632439e+07 
+1.6160000000000002e+02 +1.5935578716380348e-05 +6.0577426534719597e-10 -4.0906463044022776e-03 +1.0548945414393254e+07 
+1.6170000000000002e+02 +1.5898497110207449e-05 +5.8750672297737462e-10 -4.0763234930088687e-03 +1.0500400738787157e+07 
+1.6180000000000001e+02 +1.5861527879617591e-05 +5.7015320272067420e-10 -4.0620577562244901e-03 +1.0452105871314460e+07 
