# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.1820000000000002e+02 +2.8440166441285623e-06 -4.1183078509043929e-04 +7.2458263786830148e+05 
+2.1830000000000001e+02 +2.8392765302916011e-06 -4.1066697660426671e-04 +7.2206308801327855e+05 
+2.1840000000000001e+02 +2.8345475086218239e-06 -4.0950726402913762e-04 +7.1959622640335152e+05 
+2.1850000000000000e+02 +2.8298295524555937e-06 -4.0835150925221412e-04 +7.1716196759740100e+05 
+2.1860000000000002e+02 +2.8251226351292368e-06 -4.0719957415973805e-04 +7.1474022586466500e+05 
+2.1870000000000002e+02 +2.8204267299791083e-06 -4.0605132063863678e-04 +7.1231091569891991e+05 
+2.1880000000000001e+02 +2.8157418103415447e-06 -4.0490661057535803e-04 +7.0985395141581632e+05 
+2.1890000000000001e+02 +2.8110678495528951e-06 -4.0376530585675875e-04 +7.0734924748956738e+05 
+2.1900000000000000e+02 +2.8064048209494969e-06 -4.0262726836930249e-04 +7.0477671825308993e+05 
+2.1910000000000002e+02 +2.8017526965464844e-06 -4.0149240100501938e-04 +7.0212286762177676e+05 
+2.1920000000000002e+02 +2.7971114430741628e-06 -4.0036077067720862e-04 +6.9940055747208046e+05 
+2.1930000000000001e+02 +2.7924810259416267e-06 -3.9923248530460175e-04 +6.9662923921271588e+05 
+2.1940000000000001e+02 +2.7878614105579614e-06 -3.9810765280557227e-04 +6.9382836414254410e+05 
+2.1950000000000000e+02 +2.7832525623322620e-06 -3.9698638109890466e-04 +6.9101738369570405e+05 
+2.1960000000000002e+02 +2.7786544466736143e-06 -3.9586877810298988e-04 +6.8821574916503718e+05 
+2.1970000000000002e+02 +2.7740670289911201e-06 -3.9475495173664640e-04 +6.8544291199640441e+05 
+2.1980000000000001e+02 +2.7694902746938691e-06 -3.9364500991846950e-04 +6.8271832355218707e+05 
+2.1990000000000001e+02 +2.7649241491909465e-06 -3.9253906056686686e-04 +6.8006143514273060e+05 
+2.2000000000000000e+02 +2.7603686178914499e-06 -3.9143721160059101e-04 +6.7749169818696682e+05 
+2.2010000000000002e+02 +2.7558236476871617e-06 -3.9033953085104234e-04 +6.7502213511298923e+05 
+2.2020000000000002e+02 +2.7512892114006239e-06 -3.8924592580024428e-04 +6.7264005235781590e+05 
+2.2030000000000001e+02 +2.7467652833370739e-06 -3.8815626384335826e-04 +6.7032632755082159e+05 
+2.2040000000000001e+02 +2.7422518378017460e-06 -3.8707041237528550e-04 +6.6806183821065607e+05 
+2.2050000000000000e+02 +2.7377488490998789e-06 -3.8598823879107950e-04 +6.6582746191948955e+05 
+2.2060000000000002e+02 +2.7332562915367052e-06 -3.8490961048572329e-04 +6.6360407624008739e+05 
+2.2070000000000002e+02 +2.7287741394174601e-06 -3.8383439485407148e-04 +6.6137255867811036e+05 
+2.2080000000000001e+02 +2.7243023670473874e-06 -3.8276245929139201e-04 +6.5911378689033713e+05 
+2.2090000000000001e+02 +2.7198409487317142e-06 -3.8169367119240537e-04 +6.5680863833229337e+05 
+2.2100000000000000e+02 +2.7153898587756727e-06 -3.8062789795204342e-04 +6.5443799056112091e+05 
+2.2110000000000002e+02 +2.7109490704899210e-06 -3.7956504658721586e-04 +6.5198906269063242e+05 
+2.2120000000000002e+02 +2.7065185532067630e-06 -3.7850518260121210e-04 +6.4947443967711017e+05 
+2.2130000000000001e+02 +2.7020982752639136e-06 -3.7744841111898175e-04 +6.4691304794757231e+05 
+2.2140000000000001e+02 +2.6976882049990991e-06 -3.7639483726572214e-04 +6.4432381399564620e+05 
+2.2150000000000000e+02 +2.6932883107500403e-06 -3.7534456616656470e-04 +6.4172566433095769e+05 
+2.2160000000000002e+02 +2.6888985608544450e-06 -3.7429770294628896e-04 +6.3913752532262821e+05 
+2.2170000000000002e+02 +2.6845189236500389e-06 -3.7325435272998812e-04 +6.3657832343323750e+05 
+2.2180000000000001e+02 +2.6801493674745553e-06 -3.7221462064320864e-04 +6.3406698530040286e+05 
+2.2190000000000001e+02 +2.6757898606656937e-06 -3.7117861181039028e-04 +6.3162243717753061e+05 
+2.2200000000000000e+02 +2.6714403715611894e-06 -3.7014643135705843e-04 +6.2926360569217941e+05 
+2.2210000000000002e+02 +2.6671008696446174e-06 -3.6911814549929782e-04 +6.2700307231873786e+05 
+2.2220000000000002e+02 +2.6627713289830507e-06 -3.6809366481915448e-04 +6.2482803921846789e+05 
+2.2230000000000001e+02 +2.6584517247894172e-06 -3.6707286098984298e-04 +6.2271936365441384e+05 
+2.2240000000000001e+02 +2.6541420322766453e-06 -3.6605560568445496e-04 +6.2065790280170576e+05 
+2.2250000000000000e+02 +2.6498422266576737e-06 -3.6504177057645521e-04 +6.1862451398643316e+05 
+2.2260000000000002e+02 +2.6455522831454279e-06 -3.6403122733887072e-04 +6.1660005437659775e+05 
+2.2270000000000002e+02 +2.6412721769528450e-06 -3.6302384764506663e-04 +6.1456538125979679e+05 
+2.2280000000000001e+02 +2.6370018832928537e-06 -3.6201950316820918e-04 +6.1250135186628497e+05 
+2.2290000000000001e+02 +2.6327413773783873e-06 -3.6101806558153961e-04 +6.1038882341926801e+05 
+2.2300000000000000e+02 +2.6284906344223645e-06 -3.6001940655806320e-04 +6.0820865311937896e+05 
+2.2310000000000002e+02 +2.6242496289427195e-06 -3.5902343632501511e-04 +6.0594806274962856e+05 
+2.2320000000000002e+02 +2.6200183326772934e-06 -3.5803021932355228e-04 +6.0361973172183533e+05 
+2.2330000000000001e+02 +2.6157967166689163e-06 -3.5703985854854576e-04 +6.0124270390632306e+05 
+2.2340000000000001e+02 +2.6115847519604155e-06 -3.5605245699485926e-04 +5.9883602318434534e+05 
+2.2350000000000000e+02 +2.6073824095946356e-06 -3.5506811765776352e-04 +5.9641873355651367e+05 
+2.2360000000000002e+02 +2.6031896606143921e-06 -3.5408694353175884e-04 +5.9400987878163508e+05 
+2.2370000000000002e+02 +2.5990064760625312e-06 -3.5310903761212668e-04 +5.9162850286554825e+05 
+2.2380000000000001e+02 +2.5948328269818823e-06 -3.5213450289374822e-04 +5.8929364968348760e+05 
+2.2390000000000001e+02 +2.5906686844152672e-06 -3.5116344237133632e-04 +5.8702436307274946e+05 
+2.2400000000000000e+02 +2.5865140194055270e-06 -3.5019595904008279e-04 +5.8483968700551183e+05 
+2.2410000000000002e+02 +2.5823688038361126e-06 -3.4923211808802010e-04 +5.8275235023253935e+05 
+2.2420000000000002e+02 +2.5782330129529782e-06 -3.4827183347646773e-04 +5.8074982122943585e+05 
+2.2430000000000001e+02 +2.5741066228426861e-06 -3.4731498135952109e-04 +5.7881325320017757e+05 
+2.2440000000000001e+02 +2.5699896095918125e-06 -3.4636143789163880e-04 +5.7692379947094992e+05 
+2.2450000000000000e+02 +2.5658819492869268e-06 -3.4541107922724993e-04 +5.7506261339193687e+05 
+2.2460000000000002e+02 +2.5617836180146040e-06 -3.4446378152077370e-04 +5.7321084826556302e+05 
+2.2470000000000002e+02 +2.5576945918614156e-06 -3.4351942092655476e-04 +5.7134965740138141e+05 
+2.2480000000000001e+02 +2.5536148469139255e-06 -3.4257787359879844e-04 +5.6946019404669211e+05 
+2.2490000000000001e+02 +2.5495443592587080e-06 -3.4163901569198002e-04 +5.6752361154526332e+05 
+2.2500000000000000e+02 +2.5454831049823373e-06 -3.4070272336047722e-04 +5.6552106319864886e+05 
+2.2510000000000002e+02 +2.5414310597427230e-06 -3.3976891003919396e-04 +5.6343988284360326e+05 
+2.2520000000000002e+02 +2.5373881974831195e-06 -3.3883763828466528e-04 +5.6129212626807624e+05 
+2.2530000000000001e+02 +2.5333544917181132e-06 -3.3790900793376650e-04 +5.5909602972005529e+05 
+2.2540000000000001e+02 +2.5293299159623064e-06 -3.3698311882379104e-04 +5.5686982959128055e+05 
+2.2550000000000000e+02 +2.5253144437302878e-06 -3.3606007079161064e-04 +5.5463176211374078e+05 
+2.2560000000000002e+02 +2.5213080485366465e-06 -3.3513996367423961e-04 +5.5240006359751837e+05 
+2.2570000000000002e+02 +2.5173107038959821e-06 -3.3422289730887994e-04 +5.5019297040473146e+05 
+2.2580000000000001e+02 +2.5133223833228815e-06 -3.3330897153239055e-04 +5.4802871876594343e+05 
+2.2590000000000001e+02 +2.5093430603319414e-06 -3.3239828618190307e-04 +5.4592554502378870e+05 
+2.2600000000000000e+02 +2.5053727084377520e-06 -3.3149094109442839e-04 +5.4390168547235068e+05 
+2.2610000000000002e+02 +2.5014113017254406e-06 -3.3058699969861551e-04 +5.4196938295493997e+05 
+2.2620000000000002e+02 +2.4974588165622405e-06 -3.2968637978881822e-04 +5.4011690628050372e+05 
+2.2630000000000001e+02 +2.4935152298859240e-06 -3.2878896275112171e-04 +5.3832653083295724e+05 
+2.2640000000000001e+02 +2.4895805186342643e-06 -3.2789462997168990e-04 +5.3658053202456993e+05 
+2.2650000000000000e+02 +2.4856546597450224e-06 -3.2700326283631860e-04 +5.3486118515260960e+05 
+2.2660000000000002e+02 +2.4817376301559737e-06 -3.2611474273121850e-04 +5.3315076564225566e+05 
+2.2670000000000002e+02 +2.4778294068048922e-06 -3.2522895104250679e-04 +5.3143154889278847e+05 
+2.2680000000000001e+02 +2.4739299666295397e-06 -3.2434576915603896e-04 +5.2968581021589076e+05 
+2.2690000000000001e+02 +2.4700392865676904e-06 -3.2346507845798701e-04 +5.2789582503246481e+05 
+2.2700000000000000e+02 +2.4661573435571115e-06 -3.2258676033425826e-04 +5.2604386865997524e+05 
+2.2710000000000002e+02 +2.4622841143438944e-06 -3.2171073204698109e-04 +5.2411807148106390e+05 
+2.2720000000000002e+02 +2.4584195749074706e-06 -3.2083705436353037e-04 +5.2212998413654923e+05 
+2.2730000000000001e+02 +2.4545637010355649e-06 -3.1996582392657889e-04 +5.2009701200785610e+05 
+2.2740000000000001e+02 +2.4507164685159207e-06 -3.1909713737929052e-04 +5.1803656063608127e+05 
+2.2750000000000000e+02 +2.4468778531362887e-06 -3.1823109136503038e-04 +5.1596603563534608e+05 
+2.2760000000000002e+02 +2.4430478306843986e-06 -3.1736778252668336e-04 +5.1390284246516891e+05 
+2.2770000000000002e+02 +2.4392263769479970e-06 -3.1650730750731833e-04 +5.1186438662102597e+05 
+2.2780000000000001e+02 +2.4354134677148308e-06 -3.1564976295033007e-04 +5.0986807373604726e+05 
+2.2790000000000001e+02 +2.4316090787726298e-06 -3.1479524549850584e-04 +5.0793130922753626e+05 
+2.2800000000000000e+02 +2.4278131859091435e-06 -3.1394385179513260e-04 +5.0607149868157663e+05 
+2.2810000000000002e+02 +2.4240257652368937e-06 -3.1309564329376092e-04 +5.0430023234523140e+05 
+2.2820000000000002e+02 +2.4202467941675696e-06 -3.1225054069103874e-04 +5.0260583990625595e+05 
+2.2830000000000001e+02 +2.4164762504376349e-06 -3.1140842949372904e-04 +5.0097083562285668e+05 
+2.2840000000000001e+02 +2.4127141117835604e-06 -3.1056919520891594e-04 +4.9937773389818019e+05 
+2.2850000000000000e+02 +2.4089603559418092e-06 -3.0973272334338211e-04 +4.9780904902377707e+05 
+2.2860000000000002e+02 +2.4052149606488534e-06 -3.0889889940430797e-04 +4.9624729542520829e+05 
+2.2870000000000002e+02 +2.4014779036411665e-06 -3.0806760889873507e-04 +4.9467498748518620e+05 
+2.2880000000000001e+02 +2.3977491626552085e-06 -3.0723873733338569e-04 +4.9307463946140237e+05 
+2.2890000000000001e+02 +2.3940287154274585e-06 -3.0641217021559210e-04 +4.9142876584293810e+05 
+2.2900000000000000e+02 +2.3903165396943715e-06 -3.0558779305189094e-04 +4.8971988083168678e+05 
+2.2910000000000002e+02 +2.3866126132191919e-06 -3.0476552618108614e-04 +4.8793633227721584e+05 
+2.2920000000000002e+02 +2.3829169138722486e-06 -3.0394542926778778e-04 +4.8608980142288230e+05 
+2.2930000000000001e+02 +2.3792294195506249e-06 -3.0312759680796973e-04 +4.8419780288769671e+05 
+2.2940000000000001e+02 +2.3755501081514165e-06 -3.0231212329775233e-04 +4.8227785127962090e+05 
+2.2950000000000000e+02 +2.3718789575717175e-06 -3.0149910323346008e-04 +4.8034746133856761e+05 
+2.2960000000000002e+02 +2.3682159457086190e-06 -3.0068863111107000e-04 +4.7842414763713483e+05 
+2.2970000000000002e+02 +2.3645610504592136e-06 -2.9988080142670650e-04 +4.7652542481884616e+05 
+2.2980000000000001e+02 +2.3609142497205909e-06 -2.9907570867646570e-04 +4.7466880752801732e+05 
+2.2990000000000001e+02 +2.3572755213898477e-06 -2.9827344735650768e-04 +4.7287181039656873e+05 
+2.3000000000000000e+02 +2.3536448433640767e-06 -2.9747411196306208e-04 +4.7115194811875315e+05 
+2.3010000000000002e+02 +2.3500221936398909e-06 -2.9667776275547236e-04 +4.6952088208581862e+05 
+2.3020000000000002e+02 +2.3464075506119959e-06 -2.9588432304648361e-04 +4.6796686091359798e+05 
+2.3030000000000001e+02 +2.3428008927746253e-06 -2.9509368191236340e-04 +4.6647228007348243e+05 
+2.3040000000000001e+02 +2.3392021986220082e-06 -2.9430572842928328e-04 +4.6501953501444892e+05 
+2.3050000000000000e+02 +2.3356114466483808e-06 -2.9352035167342077e-04 +4.6359102115502110e+05 
+2.3060000000000002e+02 +2.3320286153479607e-06 -2.9273744072072310e-04 +4.6216913388410100e+05 
+2.3070000000000002e+02 +2.3284536832149825e-06 -2.9195688464738991e-04 +4.6073626864991308e+05 
+2.3080000000000001e+02 +2.3248866287436845e-06 -2.9117857252976655e-04 +4.5927482093252131e+05 
+2.3090000000000001e+02 +2.3213274304282873e-06 -2.9040239344376042e-04 +4.5776718609690847e+05 
+2.3100000000000000e+02 +2.3177760667630283e-06 -2.8962823646572829e-04 +4.5619575964777049e+05 
+2.3110000000000002e+02 +2.3142325164655437e-06 -2.8885602450738314e-04 +4.5454876708517945e+05 
+2.3120000000000002e+02 +2.3106967591471643e-06 -2.8808581582431798e-04 +4.5283775471326848e+05 
+2.3130000000000001e+02 +2.3071687746426106e-06 -2.8731770250734249e-04 +4.5108009881222190e+05 
+2.3140000000000001e+02 +2.3036485427866204e-06 -2.8655177664767560e-04 +4.4929317577785911e+05 
+2.3150000000000000e+02 +2.3001360434139261e-06 -2.8578813033643520e-04 +4.4749436199083255e+05 
+2.3160000000000002e+02 +2.2966312563592534e-06 -2.8502685566452938e-04 +4.4570103375001810e+05 
+2.3170000000000002e+02 +2.2931341614573388e-06 -2.8426804472312799e-04 +4.4393056744192902e+05 
+2.3180000000000001e+02 +2.2896447385429188e-06 -2.8351178960347664e-04 +4.4220033948479925e+05 
+2.3190000000000001e+02 +2.2861629674507175e-06 -2.8275818239636535e-04 +4.4052772612538945e+05 
+2.3200000000000000e+02 +2.2826888280154756e-06 -2.8200731519317915e-04 +4.3893010384426569e+05 
+2.3210000000000002e+02 +2.2792222999713535e-06 -2.8125924693075819e-04 +4.3741909651250282e+05 
+2.3220000000000002e+02 +2.2757633626502475e-06 -2.8051390392977535e-04 +4.3598331840271514e+05 
+2.3230000000000001e+02 +2.2723119952834746e-06 -2.7977117935655408e-04 +4.3460563128162251e+05 
+2.3240000000000001e+02 +2.2688681771023670e-06 -2.7903096637780437e-04 +4.3326889704464853e+05 
+2.3250000000000000e+02 +2.2654318873382436e-06 -2.7829315815988844e-04 +4.3195597746282938e+05 
+2.3260000000000002e+02 +2.2620031052224341e-06 -2.7755764786934075e-04 +4.3064973436145508e+05 
+2.3270000000000002e+02 +2.2585818099862553e-06 -2.7682432867252908e-04 +4.2933302952383814e+05 
+2.3280000000000001e+02 +2.2551679808610390e-06 -2.7609309373616118e-04 +4.2798872484908515e+05 
+2.3290000000000001e+02 +2.2517615970781143e-06 -2.7536383622677634e-04 +4.2659968215519941e+05 
+2.3300000000000000e+02 +2.2483626378687969e-06 -2.7463644931065105e-04 +4.2514876319591142e+05 
+2.3310000000000002e+02 +2.2449710828610958e-06 -2.7391085883729104e-04 +4.2362449254772731e+05 
+2.3320000000000002e+02 +2.2415869132697725e-06 -2.7318712138819245e-04 +4.2203804576140654e+05 
+2.3330000000000001e+02 +2.2382101107062612e-06 -2.7246532622761301e-04 +4.2040626105714822e+05 
+2.3340000000000001e+02 +2.2348406567819938e-06 -2.7174556261978555e-04 +4.1874597667190293e+05 
+2.3350000000000000e+02 +2.2314785331084144e-06 -2.7102791982910039e-04 +4.1707403085620439e+05 
+2.3360000000000002e+02 +2.2281237212969599e-06 -2.7031248711991259e-04 +4.1540726187230815e+05 
+2.3370000000000002e+02 +2.2247762029590608e-06 -2.6959935375633665e-04 +4.1376250790501002e+05 
+2.3380000000000001e+02 +2.2214359597061711e-06 -2.6888860900305616e-04 +4.1215660730764829e+05 
+2.3390000000000001e+02 +2.2181029731497136e-06 -2.6818034212409980e-04 +4.1060639824771311e+05 
+2.3400000000000000e+02 +2.2147772249011252e-06 -2.6747464238370674e-04 +4.0912871893162240e+05 
+2.3410000000000002e+02 +2.2114586962930688e-06 -2.6677156703016112e-04 +4.0773483200963441e+05 
+2.3420000000000002e+02 +2.2081473675430401e-06 -2.6607104524570220e-04 +4.0641369709451462e+05 
+2.3430000000000001e+02 +2.2048432185897657e-06 -2.6537297419667802e-04 +4.0514869823039445e+05 
+2.3440000000000001e+02 +2.2015462293719528e-06 -2.6467725104896715e-04 +4.0392321933119663e+05 
+2.3450000000000000e+02 +2.1982563798283292e-06 -2.6398377296895753e-04 +4.0272064446505078e+05 
+2.3460000000000002e+02 +2.1949736498976048e-06 -2.6329243712258990e-04 +4.0152435755665111e+05 
+2.3470000000000002e+02 +2.1916980195185043e-06 -2.6260314067612909e-04 +4.0031774262921966e+05 
+2.3480000000000001e+02 +2.1884294686297472e-06 -2.6191578079572250e-04 +3.9908418367338664e+05 
+2.3490000000000001e+02 +2.1851679771700445e-06 -2.6123025464739772e-04 +3.9780706465087330e+05 
+2.3500000000000000e+02 +2.1819135250781223e-06 -2.6054645939746881e-04 +3.9646976959424745e+05 
+2.3510000000000002e+02 +2.1786660928436395e-06 -2.5986432373457236e-04 +3.9506114222521638e+05 
+2.3520000000000002e+02 +2.1754256631600617e-06 -2.5918390243840576e-04 +3.9359186551535613e+05 
+2.3530000000000001e+02 +2.1721922192718048e-06 -2.5850528181160847e-04 +3.9207808232303167e+05 
+2.3540000000000001e+02 +2.1689657444232638e-06 -2.5782854815612670e-04 +3.9053593527347594e+05 
+2.3550000000000000e+02 +2.1657462218588657e-06 -2.5715378777473497e-04 +3.8898156725170551e+05 
+2.3560000000000002e+02 +2.1625336348230076e-06 -2.5648108696951300e-04 +3.8743112093292980e+05 
+2.3570000000000002e+02 +2.1593279665601059e-06 -2.5581053204295855e-04 +3.8590073911682487e+05 
+2.3580000000000001e+02 +2.1561292003145703e-06 -2.5514220929744930e-04 +3.8440656457411835e+05 
+2.3590000000000001e+02 +2.1529373193308067e-06 -2.5447620503523435e-04 +3.8296474001831404e+05 
+2.3600000000000000e+02 +2.1497523068532296e-06 -2.5381260555880646e-04 +3.8159140825637459e+05 
+2.3610000000000002e+02 +2.1465741456897246e-06 -2.5315146636952347e-04 +3.8029740757885500e+05 
+2.3620000000000002e+02 +2.1434028169020936e-06 -2.5249271976480510e-04 +3.7907235839530057e+05 
+2.3630000000000001e+02 +2.1402383011156109e-06 -2.5183626724098869e-04 +3.7790057662423322e+05 
+2.3640000000000001e+02 +2.1370805789555560e-06 -2.5118201029452892e-04 +3.7676637821672705e+05 
+2.3650000000000000e+02 +2.1339296310472081e-06 -2.5052985042192037e-04 +3.7565407914781501e+05 
+2.3660000000000002e+02 +2.1307854380158403e-06 -2.4987968911947936e-04 +3.7454799532588106e+05 
+2.3670000000000002e+02 +2.1276479804867358e-06 -2.4923142788370751e-04 +3.7343244271502813e+05 
+2.3680000000000001e+02 +2.1245172390851676e-06 -2.4858496821094240e-04 +3.7229173723385745e+05 
+2.3690000000000001e+02 +2.1213931944364145e-06 -2.4794021159766543e-04 +3.7111019485589699e+05 
+2.3700000000000000e+02 +2.1182758271657586e-06 -2.4729705954030704e-04 +3.6987213150612370e+05 
+2.3710000000000002e+02 +2.1151651185849470e-06 -2.4665544381248522e-04 +3.6856702054085932e+05 
+2.3720000000000002e+02 +2.1120610527516391e-06 -2.4601541729678630e-04 +3.6720496492145705e+05 
+2.3730000000000001e+02 +2.1089636144099661e-06 -2.4537706315314294e-04 +3.6580122507380054e+05 
+2.3740000000000001e+02 +2.1058727883040594e-06 -2.4474046454139544e-04 +3.6437106137458887e+05 
+2.3750000000000000e+02 +2.1027885591780473e-06 -2.4410570462122207e-04 +3.6292973415121768e+05 
+2.3760000000000002e+02 +2.0997109117760595e-06 -2.4347286655244759e-04 +3.6149250378248480e+05 
+2.3770000000000002e+02 +2.0966398308422326e-06 -2.4284203349511725e-04 +3.6007463073419203e+05 
+2.3780000000000001e+02 +2.0935753011206961e-06 -2.4221328860892709e-04 +3.5869137532787386e+05 
+2.3790000000000001e+02 +2.0905173073555789e-06 -2.4158671505372062e-04 +3.5735799795618874e+05 
+2.3800000000000000e+02 +2.0874658342910129e-06 -2.4096239598932515e-04 +3.5608975899429130e+05 
+2.3810000000000002e+02 +2.0844208660934845e-06 -2.4034038493889935e-04 +3.5489686211886798e+05 
+2.3820000000000002e+02 +2.0813823846188780e-06 -2.3972061687819353e-04 +3.5376928391639760e+05 
+2.3830000000000001e+02 +2.0783503711454317e-06 -2.3910299714626358e-04 +3.5269194427192083e+05 
