# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+2.0350000000000000e+02 +5.7524787497497327e-05 -1.3926465901774003e+02 +7.0057318245849066e+09 -1.5649551679754650e+17 
+2.0360000000000002e+02 +5.7354408338371512e-05 -1.3871691391703263e+02 +6.9784116890383368e+09 -1.5589006280300330e+17 
+2.0370000000000002e+02 +5.7184624946663897e-05 -1.3817255389283773e+02 +6.9513398364820709e+09 -1.5529111437985494e+17 
+2.0380000000000001e+02 +5.7015435510237176e-05 -1.3763159939125526e+02 +6.9245088534032869e+09 -1.5469830508473696e+17 
+2.0390000000000001e+02 +5.6846838216952327e-05 -1.3709407085713067e+02 +6.8979113261331320e+09 -1.5411126846936550e+17 
+2.0400000000000000e+02 +5.6678831254672905e-05 -1.3655998873698169e+02 +6.8715398412027493e+09 -1.5352963809162557e+17 
+2.0410000000000002e+02 +5.6511412660228893e-05 -1.3602931321657627e+02 +6.8453819569574261e+09 -1.5295293402190278e+17 
+2.0420000000000002e+02 +5.6344579866321356e-05 -1.3550176344317063e+02 +6.8194051195937834e+09 -1.5238022239989315e+17 
+2.0430000000000001e+02 +5.6178330154623126e-05 -1.3497699830646511e+02 +6.7935717474863758e+09 -1.5181045588869712e+17 
+2.0440000000000001e+02 +5.6012660806801759e-05 -1.3445467669303824e+02 +6.7678442586568880e+09 -1.5124258714089933e+17 
+2.0450000000000000e+02 +5.5847569104528147e-05 -1.3393445749149342e+02 +6.7421850713600416e+09 -1.5067556881610320e+17 
+2.0460000000000002e+02 +5.5683052329471562e-05 -1.3341599958952966e+02 +6.7165566037464142e+09 -1.5010835357076112e+17 
+2.0470000000000002e+02 +5.5519107763302854e-05 -1.3289896187562096e+02 +6.6909212740546026e+09 -1.4953989406397584e+17 
+2.0480000000000001e+02 +5.5355732687691844e-05 -1.3238300323775914e+02 +6.6652415004684162e+09 -1.4896914295320362e+17 
+2.0490000000000001e+02 +5.5192924384308440e-05 -1.3186778256388757e+02 +6.6394797011624107e+09 -1.4839505289555523e+17 
+2.0500000000000000e+02 +5.5030680134822282e-05 -1.3135295874198411e+02 +6.6135982943260622e+09 -1.4781657654878499e+17 
+2.0510000000000002e+02 +5.4868997381172983e-05 -1.3083829987416755e+02 +6.5875724300904531e+09 -1.4723303499286016e+17 
+2.0520000000000002e+02 +5.4707874206374266e-05 -1.3032401091669655e+02 +6.5614281861369610e+09 -1.4664522299116352e+17 
+2.0530000000000001e+02 +5.4547308853709079e-05 -1.2981040603982927e+02 +6.5352043720896826e+09 -1.4605430372964499e+17 
+2.0540000000000001e+02 +5.4387299566460389e-05 -1.2929779941370393e+02 +6.5089397975515394e+09 -1.4546144039348285e+17 
+2.0550000000000000e+02 +5.4227844587910881e-05 -1.2878650520826653e+02 +6.4826732721000700e+09 -1.4486779616700906e+17 
+2.0560000000000002e+02 +5.4068942161344504e-05 -1.2827683759452239e+02 +6.4564436054525280e+09 -1.4427453423911373e+17 
+2.0570000000000002e+02 +5.3910590530043279e-05 -1.2776911074186751e+02 +6.4302896071195526e+09 -1.4368281779205768e+17 
+2.0580000000000001e+02 +5.3752787937290416e-05 -1.2726363882065823e+02 +6.4042500867322483e+09 -1.4309381001193091e+17 
+2.0590000000000001e+02 +5.3595532626367969e-05 -1.2676073600067619e+02 +6.3783638538617201e+09 -1.4250867408309944e+17 
+2.0600000000000000e+02 +5.3438822840562220e-05 -1.2626071645401679e+02 +6.3526697183331976e+09 -1.4192857319738117e+17 
+2.0610000000000002e+02 +5.3282656692636842e-05 -1.2576383021865142e+02 +6.3271993465233555e+09 -1.4135445499059610e+17 
+2.0620000000000002e+02 +5.3127031773299122e-05 -1.2527007081624390e+02 +6.3019558333249445e+09 -1.4078640494394099e+17 
+2.0630000000000001e+02 +5.2971945542738668e-05 -1.2477936763702695e+02 +6.2769351304727230e+09 -1.4022429299101536e+17 
+2.0640000000000001e+02 +5.2817395461147545e-05 -1.2429165007287040e+02 +6.2521331898989305e+09 -1.3966798907153462e+17 
+2.0650000000000000e+02 +5.2663378988712328e-05 -1.2380684751232093e+02 +6.2275459631550941e+09 -1.3911736311377373e+17 
+2.0660000000000002e+02 +5.2509893585627444e-05 -1.2332488934863177e+02 +6.2031694023277121e+09 -1.3857228506200494e+17 
+2.0670000000000002e+02 +5.2356936712079435e-05 -1.2284570497025692e+02 +6.1789994589554672e+09 -1.3803262484407152e+17 
+2.0680000000000001e+02 +5.2204505828259253e-05 -1.2236922376827371e+02 +6.1550320848731613e+09 -1.3749825239664944e+17 
+2.0690000000000001e+02 +5.2052598394359179e-05 -1.2189537513482767e+02 +6.1312632320526600e+09 -1.3696903766078590e+17 
+2.0700000000000000e+02 +5.1901211870566389e-05 -1.2142408845863442e+02 +6.1076888520524569e+09 -1.3644485056473818e+17 
+2.0710000000000002e+02 +5.1750343876929045e-05 -1.2095529063919727e+02 +6.0843031219354181e+09 -1.3592551193382262e+17 
+2.0720000000000002e+02 +5.1599992672919598e-05 -1.2048889860635707e+02 +6.0610931192593050e+09 -1.3541064613484592e+17 
+2.0730000000000001e+02 +5.1450156677868125e-05 -1.2002482679828586e+02 +6.0380441467778921e+09 -1.3489982842191254e+17 
+2.0740000000000001e+02 +5.1300834311101949e-05 -1.1956298965188867e+02 +6.0151415071191092e+09 -1.3439263404568458e+17 
+2.0750000000000000e+02 +5.1152023991950734e-05 -1.1910330160509274e+02 +5.9923705030112972e+09 -1.3388863825955973e+17 
+2.0760000000000002e+02 +5.1003724139742567e-05 -1.1864567709513796e+02 +5.9697164371135540e+09 -1.3338741631501187e+17 
+2.0770000000000002e+02 +5.0855933173808185e-05 -1.1819003056064503e+02 +5.9471646122377796e+09 -1.3288854346801894e+17 
+2.0780000000000001e+02 +5.0708649513475782e-05 -1.1773627643895628e+02 +5.9247003310573502e+09 -1.3239159497052616e+17 
+2.0790000000000001e+02 +5.0561871578074225e-05 -1.1728432916752958e+02 +5.9023088962462168e+09 -1.3189614607428904e+17 
+2.0800000000000000e+02 +5.0415597786933233e-05 -1.1683410318463726e+02 +5.8799756105854797e+09 -1.3140177203450474e+17 
+2.0810000000000002e+02 +5.0269826494496346e-05 -1.1638552083904554e+02 +5.8576872525799084e+09 -1.3090807982068318e+17 
+2.0820000000000002e+02 +5.0124555795668200e-05 -1.1593853612585973e+02 +5.8354365041707640e+09 -1.3041480327652474e+17 
+2.0830000000000001e+02 +4.9979783720472055e-05 -1.1549311095411142e+02 +5.8132175234391670e+09 -1.2992170797292994e+17 
+2.0840000000000001e+02 +4.9835508298925431e-05 -1.1504920722900016e+02 +5.7910244680088310e+09 -1.2942855946673821e+17 
+2.0850000000000000e+02 +4.9691727561052199e-05 -1.1460678685972762e+02 +5.7688514959733753e+09 -1.2893512332910709e+17 
+2.0860000000000002e+02 +4.9548439536870131e-05 -1.1416581175189378e+02 +5.7466927650125303e+09 -1.2844116511872818e+17 
+2.0870000000000002e+02 +4.9405642256401666e-05 -1.1372624381370591e+02 +5.7245424331010504e+09 -1.2794645040310374e+17 
+2.0880000000000001e+02 +4.9263333749668031e-05 -1.1328804495280555e+02 +5.7023946581525459e+09 -1.2745074474796178e+17 
+2.0890000000000001e+02 +4.9121512046688456e-05 -1.1285117707560094e+02 +5.6802435979384451e+09 -1.2695381371473696e+17 
+2.0900000000000000e+02 +4.8980175177483652e-05 -1.1241560208940999e+02 +5.6580834103360262e+09 -1.2645542286807451e+17 
+2.0910000000000002e+02 +4.8839321148645327e-05 -1.1198130232172792e+02 +5.6359125198153505e+09 -1.2595549725505773e+17 
+2.0920000000000002e+02 +4.8698947873045116e-05 -1.1154834177892126e+02 +5.6137464170412588e+09 -1.2545459984777086e+17 
+2.0930000000000001e+02 +4.8559053240126162e-05 -1.1111680488795818e+02 +5.5916048593268795e+09 -1.2495345310254968e+17 
+2.0940000000000001e+02 +4.8419635139328879e-05 -1.1068677607421843e+02 +5.5695076038050194e+09 -1.2445277947031760e+17 
+2.0950000000000000e+02 +4.8280691460098379e-05 -1.1025833976579366e+02 +5.5474744079126949e+09 -1.2395330141101968e+17 
+2.0960000000000002e+02 +4.8142220091873987e-05 -1.0983158038734760e+02 +5.5255250286969929e+09 -1.2345574137294878e+17 
+2.0970000000000002e+02 +4.8004218924100273e-05 -1.0940658236673160e+02 +5.5036792235757027e+09 -1.2296082181563429e+17 
+2.0980000000000001e+02 +4.7866685846219429e-05 -1.0898343013029643e+02 +5.4819567497860756e+09 -1.2246926519301514e+17 
+2.0990000000000001e+02 +4.7729618747673022e-05 -1.0856220810414221e+02 +5.4603773645457621e+09 -1.2198179395861530e+17 
+2.1000000000000000e+02 +4.7593015517903534e-05 -1.0814300071467648e+02 +5.4389608250954351e+09 -1.2149913056643133e+17 
+2.1010000000000002e+02 +4.7456874177500530e-05 -1.0772588979711917e+02 +5.4177237705080252e+09 -1.2102186177414989e+17 
+2.1020000000000002e+02 +4.7321193271646771e-05 -1.0731094682330034e+02 +5.3966703672871437e+09 -1.2055003155638600e+17 
+2.1030000000000001e+02 +4.7185971476671246e-05 -1.0689824067325389e+02 +5.3758016636915770e+09 -1.2008354818899547e+17 
+2.1040000000000001e+02 +4.7051207468902430e-05 -1.0648784022658101e+02 +5.3551187079284439e+09 -1.1962231994625200e+17 
+2.1050000000000000e+02 +4.6916899924671718e-05 -1.0607981436462231e+02 +5.3346225483990231e+09 -1.1916625510815782e+17 
+2.1060000000000002e+02 +4.6783047520305354e-05 -1.0567423196567688e+02 +5.3143142331619778e+09 -1.1871526194454451e+17 
+2.1070000000000002e+02 +4.6649648932135445e-05 -1.0527116191156074e+02 +5.2941948106793680e+09 -1.1826924873735360e+17 
+2.1080000000000001e+02 +4.6516702836490260e-05 -1.0487067308181068e+02 +5.2742653291525679e+09 -1.1782812376072616e+17 
+2.1090000000000001e+02 +4.6384207909697856e-05 -1.0447283435573874e+02 +5.2545268367496901e+09 -1.1739179528763826e+17 
+2.1100000000000000e+02 +4.6252162828089476e-05 -1.0407771461469629e+02 +5.2349803818832502e+09 -1.1696017159863509e+17 
+2.1110000000000002e+02 +4.6120566152327824e-05 -1.0368532469776697e+02 +5.2156217104611340e+09 -1.1653303523654264e+17 
+2.1120000000000002e+02 +4.5989415980410406e-05 -1.0329544328086153e+02 +5.1964253590993738e+09 -1.1610966581618546e+17 
+2.1130000000000001e+02 +4.5858710294668399e-05 -1.0290779099917644e+02 +5.1773605620993681e+09 -1.1568921722061470e+17 
+2.1140000000000001e+02 +4.5728447077434040e-05 -1.0252208848831469e+02 +5.1583965537992992e+09 -1.1527084333381190e+17 
+2.1150000000000000e+02 +4.5598624311039768e-05 -1.0213805638415047e+02 +5.1395025685763035e+09 -1.1485369804107192e+17 
+2.1160000000000002e+02 +4.5469239977815121e-05 -1.0175541532084330e+02 +5.1206478406103535e+09 -1.1443693522174784e+17 
+2.1170000000000002e+02 +4.5340292060092531e-05 -1.0137388593424717e+02 +5.1018016042768679e+09 -1.1401970876109555e+17 
+2.1180000000000001e+02 +4.5211778540205365e-05 -1.0099318886070400e+02 +5.0829330940005102e+09 -1.1360117254573104e+17 
+2.1190000000000001e+02 +4.5083697400483014e-05 -1.0061304473422132e+02 +5.0640115439432936e+09 -1.1318048045446272e+17 
+2.1200000000000000e+02 +4.4956046623257827e-05 -1.0023317419068506e+02 +5.0450061884841681e+09 -1.1275678637263459e+17 
+2.1210000000000002e+02 +4.4828824310810892e-05 -9.9853377282283930e+01 +5.0258952058553276e+09 -1.1232949533967461e+17 
+2.1220000000000002e+02 +4.4702029045221713e-05 -9.9473771729140154e+01 +5.0066925500296249e+09 -1.1189901702132000e+17 
+2.1230000000000001e+02 +4.4575659528520934e-05 -9.9094554669302212e+01 +4.9874211190244417e+09 -1.1146601224322390e+17 
+2.1240000000000001e+02 +4.4449714462737196e-05 -9.8715923239585578e+01 +4.9681038107150030e+09 -1.1103114182674688e+17 
+2.1250000000000000e+02 +4.4324192549898909e-05 -9.8338074576697750e+01 +4.9487635229654226e+09 -1.1059506659293566e+17 
+2.1260000000000002e+02 +4.4199092492035401e-05 -9.7961205817815184e+01 +4.9294231536874838e+09 -1.1015844736416218e+17 
+2.1270000000000002e+02 +4.4074412991177008e-05 -9.7585514100791784e+01 +4.9101056008781767e+09 -1.0972194496549381e+17 
+2.1280000000000001e+02 +4.3950152749352634e-05 -9.7211196562646947e+01 +4.8908337624372225e+09 -1.0928622021905133e+17 
+2.1290000000000001e+02 +4.3826310468590998e-05 -9.6838450340193148e+01 +4.8716305362367973e+09 -1.0885193394604939e+17 
+2.1300000000000000e+02 +4.3702884850922205e-05 -9.6467472571170958e+01 +4.8525188202591505e+09 -1.0841974697108160e+17 
+2.1310000000000002e+02 +4.3579874500758623e-05 -9.6098431644662170e+01 +4.8335191181794224e+09 -1.0799025647423046e+17 
+2.1320000000000002e+02 +4.3457277632047297e-05 -9.5731380958742378e+01 +4.8146423568669653e+09 -1.0756380507030814e+17 
+2.1330000000000001e+02 +4.3335092361118744e-05 -9.5366345163549241e+01 +4.7958970689651184e+09 -1.0714067173204102e+17 
+2.1340000000000001e+02 +4.3213316804302912e-05 -9.5003348908944076e+01 +4.7772917870882587e+09 -1.0672113543131744e+17 
+2.1350000000000000e+02 +4.3091949077931111e-05 -9.4642416845663078e+01 +4.7588350439539995e+09 -1.0630547514318174e+17 
+2.1360000000000002e+02 +4.2970987298333309e-05 -9.4283573623491549e+01 +4.7405353721637821e+09 -1.0589396983907051e+17 
+2.1370000000000002e+02 +4.2850429581841153e-05 -9.3926843893329760e+01 +4.7224013044536524e+09 -1.0548689849457763e+17 
+2.1380000000000001e+02 +4.2730274044783088e-05 -9.3572252304089403e+01 +4.7044413733259192e+09 -1.0508454007816742e+17 
+2.1390000000000001e+02 +4.2610518803491636e-05 -9.3219823507160100e+01 +4.6866641115688972e+09 -1.0468717356693706e+17 
+2.1400000000000000e+02 +4.2491161974295633e-05 -9.2869582151749626e+01 +4.6690780517249928e+09 -1.0429507793067754e+17 
+2.1410000000000002e+02 +4.2372201793907403e-05 -9.2521530367010342e+01 +4.6516872932466269e+09 -1.0390839324893270e+17 
+2.1420000000000002e+02 +4.2253636980564571e-05 -9.2175580197189845e+01 +4.6344782027384701e+09 -1.0352670402657104e+17 
+2.1430000000000001e+02 +4.2135466372885191e-05 -9.1831621164501257e+01 +4.6174327134816408e+09 -1.0314945587107976e+17 
+2.1440000000000001e+02 +4.2017688809487531e-05 -9.1489542791492511e+01 +4.6005327588072166e+09 -1.0277609439165787e+17 
+2.1450000000000000e+02 +4.1900303128990430e-05 -9.1149234600937845e+01 +4.5837602720662556e+09 -1.0240606519799974e+17 
+2.1460000000000002e+02 +4.1783308170011092e-05 -9.0810586114607162e+01 +4.5670971864934225e+09 -1.0203881389628261e+17 
+2.1470000000000002e+02 +4.1666702771168825e-05 -9.0473486855607064e+01 +4.5505254354812412e+09 -1.0167378609749694e+17 
+2.1480000000000001e+02 +4.1550485771082403e-05 -9.0137826346743694e+01 +4.5340269523884249e+09 -1.0131042741165120e+17 
+2.1490000000000001e+02 +4.1434656008369327e-05 -8.9803494110009339e+01 +4.5175836704769068e+09 -1.0094818344575950e+17 
+2.1500000000000000e+02 +4.1319212321648458e-05 -8.9470379668185188e+01 +4.5011775230981560e+09 -1.0058649980952298e+17 
+2.1510000000000002e+02 +4.1204153489067329e-05 -8.9138380408352162e+01 +4.4847919043625736e+09 -1.0022486102702560e+17 
+2.1520000000000002e+02 +4.1089478046887434e-05 -8.8807425174001295e+01 +4.4684160513080359e+09 -9.9862907276298832e+16 
+2.1530000000000001e+02 +4.0975184470901763e-05 -8.8477450674676348e+01 +4.4520406619322567e+09 -9.9500317655789744e+16 
+2.1540000000000001e+02 +4.0861271236901151e-05 -8.8148393618548369e+01 +4.4356564340729227e+09 -9.9136771259095360e+16 
+2.1550000000000000e+02 +4.0747736820676448e-05 -8.7820190713753675e+01 +4.4192540655623970e+09 -9.8771947179622512e+16 
+2.1560000000000002e+02 +4.0634579698019802e-05 -8.7492778669312571e+01 +4.4028242543369560e+09 -9.8405524513949136e+16 
+2.1570000000000002e+02 +4.0521798344723236e-05 -8.7166094194113072e+01 +4.3863576983193951e+09 -9.8037182358282288e+16 
+2.1580000000000001e+02 +4.0409391236576704e-05 -8.6840073995744490e+01 +4.3698450952762423e+09 -9.7666599803991952e+16 
+2.1590000000000001e+02 +4.0297356849373128e-05 -8.6514654783728716e+01 +4.3532771432060022e+09 -9.7293455949615968e+16 
+2.1600000000000000e+02 +4.0185693658903424e-05 -8.6189773266201072e+01 +4.3366445399375267e+09 -9.6917429888399296e+16 
+2.1610000000000002e+02 +4.0074400160175310e-05 -8.5865407167292219e+01 +4.3199447680851851e+09 -9.6538431447586592e+16 
+2.1620000000000002e+02 +3.9963474925061975e-05 -8.5541698273029780e+01 +4.3032024491192608e+09 -9.6157293381028704e+16 
+2.1630000000000001e+02 +3.9852916544652901e-05 -8.5218829384979301e+01 +4.2864489892349772e+09 -9.5775079174623792e+16 
+2.1640000000000001e+02 +3.9742723610037219e-05 -8.4896983304632400e+01 +4.2697157946234627e+09 -9.5392852314207376e+16 
+2.1650000000000000e+02 +3.9632894712305122e-05 -8.4576342833950648e+01 +4.2530342715252309e+09 -9.5011676287037904e+16 
+2.1660000000000002e+02 +3.9523428442544776e-05 -8.4257090773739478e+01 +4.2364358260477295e+09 -9.4632614576357088e+16 
+2.1670000000000002e+02 +3.9414323391845616e-05 -8.3939409925522000e+01 +4.2199518643809290e+09 -9.4256730667885024e+16 
+2.1680000000000001e+02 +3.9305578151298087e-05 -8.3623483091497718e+01 +4.2036137927957563e+09 -9.3885088049850432e+16 
+2.1690000000000001e+02 +3.9197191311990810e-05 -8.3309493072786196e+01 +4.1874530174390855e+09 -9.3518750206738672e+16 
+2.1700000000000000e+02 +3.9089161465013497e-05 -8.2997622671092927e+01 +4.1715009445208178e+09 -9.3158780624851520e+16 
+2.1710000000000002e+02 +3.8981487232328903e-05 -8.2688006227833498e+01 +4.1557805312500024e+09 -9.2805951737076000e+16 
+2.1720000000000002e+02 +3.8874167359396450e-05 -8.2380584245736472e+01 +4.1402809391015544e+09 -9.2459871770414624e+16 
+2.1730000000000001e+02 +3.8767200622548105e-05 -8.2075248766962147e+01 +4.1249828805169649e+09 -9.2119857897452480e+16 
+2.1740000000000001e+02 +3.8660585798118183e-05 -8.1771891835059208e+01 +4.1098670680948586e+09 -9.1785227295466016e+16 
+2.1750000000000000e+02 +3.8554321662438510e-05 -8.1470405492035368e+01 +4.0949142142559938e+09 -9.1455297136358016e+16 
+2.1760000000000002e+02 +3.8448406991841638e-05 -8.1170681780442763e+01 +4.0801050314870839e+09 -9.1129384594077504e+16 
+2.1770000000000002e+02 +3.8342840562660356e-05 -8.0872612742859857e+01 +4.0654202322763104e+09 -9.0806806842595024e+16 
+2.1780000000000001e+02 +3.8237621151228563e-05 -8.0576090422611728e+01 +4.0508405291967072e+09 -9.0486881058411056e+16 
+2.1790000000000001e+02 +3.8132747533877721e-05 -8.0281006861499179e+01 +4.0363466346467371e+09 -9.0168924412790112e+16 
+2.1800000000000000e+02 +3.8028218486942157e-05 -7.9987254103089541e+01 +4.0219192612271080e+09 -8.9852254083062560e+16 
+2.1810000000000002e+02 +3.7924032779417403e-05 -7.9694733328605992e+01 +4.0075413814501572e+09 -8.9536278244606336e+16 
+2.1820000000000002e+02 +3.7820189150960818e-05 -7.9403382279808909e+01 +3.9932050085917454e+09 -8.9220769098183328e+16 
+2.1830000000000001e+02 +3.7716686333892350e-05 -7.9113147836934189e+01 +3.9789044159292955e+09 -8.8905589845233520e+16 
+2.1840000000000001e+02 +3.7613523060533539e-05 -7.8823976881304731e+01 +3.9646338768720665e+09 -8.8590603691285520e+16 
+2.1850000000000000e+02 +3.7510698063203885e-05 -7.8535816292825260e+01 +3.9503876646574221e+09 -8.8275673836531760e+16 
+2.1860000000000002e+02 +3.7408210074224419e-05 -7.8248612952521441e+01 +3.9361600526597733e+09 -8.7960663485440112e+16 
+2.1870000000000002e+02 +3.7306057825916200e-05 -7.7962313741264026e+01 +3.9219453142296758e+09 -8.7645435841649728e+16 
+2.1880000000000001e+02 +3.7204240050599385e-05 -7.7676865539472601e+01 +3.9077377226680326e+09 -8.7329854107345328e+16 
+2.1890000000000001e+02 +3.7102755480595310e-05 -7.7392215228236523e+01 +3.8935315513536472e+09 -8.7013781487079952e+16 
+2.1900000000000000e+02 +3.7001602848222568e-05 -7.7108309687007335e+01 +3.8793210734745502e+09 -8.6697081179605424e+16 
+2.1910000000000002e+02 +3.6900780893317737e-05 -7.6825106374344898e+01 +3.8651019806927056e+09 -8.6379655234777696e+16 
+2.1920000000000002e+02 +3.6800288385764013e-05 -7.6542605049609293e+01 +3.8508756367486219e+09 -8.6061561051746192e+16 
+2.1930000000000001e+02 +3.6700124102961026e-05 -7.6260816050472968e+01 +3.8366448237694845e+09 -8.5742894878206048e+16 
+2.1940000000000001e+02 +3.6600286822307037e-05 -7.5979749713619469e+01 +3.8224123237611680e+09 -8.5423752958063984e+16 
+2.1950000000000000e+02 +3.6500775321200727e-05 -7.5699416376016160e+01 +3.8081809187636251e+09 -8.5104231536275664e+16 
+2.1960000000000002e+02 +3.6401588377040055e-05 -7.5419826374327442e+01 +3.7939533907877936e+09 -8.4784426857027536e+16 
