# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.1090000000000001e+02 +6.0271231702822731e-06 -9.0324674890753670e-04 +1.6222599162266259e+06 
+2.1100000000000000e+02 +6.0173300625888022e-06 -9.0069324579731787e-04 +1.6157383067916925e+06 
+2.1110000000000002e+02 +6.0075608017187349e-06 -8.9814847403448591e-04 +1.6092897295729923e+06 
+2.1120000000000002e+02 +5.9978153207632691e-06 -8.9561239994648191e-04 +1.6029200055943734e+06 
+2.1130000000000001e+02 +5.9880935522929233e-06 -8.9308497191389706e-04 +1.5966319393401279e+06 
+2.1140000000000001e+02 +5.9783954288782573e-06 -8.9056613831829863e-04 +1.5904283354969874e+06 
+2.1150000000000000e+02 +5.9687208830898217e-06 -8.8805584754093501e-04 +1.5843119987315675e+06 
+2.1160000000000002e+02 +5.9590698474981543e-06 -8.8555404796295315e-04 +1.5782857336526653e+06 
+2.1170000000000002e+02 +5.9494422546738015e-06 -8.8306068796541648e-04 +1.5723523448283682e+06 
+2.1180000000000001e+02 +5.9398380371873011e-06 -8.8057571592940385e-04 +1.5665146368441877e+06 
+2.1190000000000001e+02 +5.9302571276092147e-06 -8.7809908023642842e-04 +1.5607754144274083e+06 
+2.1200000000000000e+02 +5.9206994585100784e-06 -8.7563072926759560e-04 +1.5551374821665511e+06 
+2.1210000000000002e+02 +5.9111649628582231e-06 -8.7317061087936753e-04 +1.5496009440400472e+06 
+2.1220000000000002e+02 +5.9016535752131715e-06 -8.7071867083060887e-04 +1.5441551017880882e+06 
+2.1230000000000001e+02 +5.8921652305322115e-06 -8.6827485435516695e-04 +1.5387865564371790e+06 
+2.1240000000000001e+02 +5.8826998637726419e-06 -8.6583910668705944e-04 +1.5334819090478807e+06 
+2.1250000000000000e+02 +5.8732574098917632e-06 -8.6341137306044779e-04 +1.5282277607596405e+06 
+2.1260000000000002e+02 +5.8638378038468742e-06 -8.6099159870934271e-04 +1.5230107126011804e+06 
+2.1270000000000002e+02 +5.8544409805952755e-06 -8.5857972886772718e-04 +1.5178173656451011e+06 
+2.1280000000000001e+02 +5.8450668750942692e-06 -8.5617570876986564e-04 +1.5126343210420960e+06 
+2.1290000000000001e+02 +5.8357154223011483e-06 -8.5377948364954612e-04 +1.5074481797806523e+06 
+2.1300000000000000e+02 +5.8263865571732141e-06 -8.5139099874096508e-04 +1.5022455429883373e+06 
+2.1310000000000002e+02 +5.8170802152917712e-06 -8.4901020516246501e-04 +1.4970152689293597e+06 
+2.1320000000000002e+02 +5.8077963347341914e-06 -8.4663707757044477e-04 +1.4917552448360140e+06 
+2.1330000000000001e+02 +5.7985348542018345e-06 -8.4427159650525725e-04 +1.4864656150327257e+06 
+2.1340000000000001e+02 +5.7892957123960839e-06 -8.4191374250808780e-04 +1.4811465241391861e+06 
+2.1350000000000000e+02 +5.7800788480183182e-06 -8.3956349611952143e-04 +1.4757981165054822e+06 
+2.1360000000000002e+02 +5.7708841997698996e-06 -8.3722083788011041e-04 +1.4704205365327070e+06 
+2.1370000000000002e+02 +5.7617117063522015e-06 -8.3488574833047436e-04 +1.4650139286450809e+06 
+2.1380000000000001e+02 +5.7525613064666125e-06 -8.3255820801178071e-04 +1.4595784374057448e+06 
+2.1390000000000001e+02 +5.7434329388144914e-06 -8.3023819746422939e-04 +1.4541142070751286e+06 
+2.1400000000000000e+02 +5.7343265420972066e-06 -8.2792569722850429e-04 +1.4486213821081829e+06 
+2.1410000000000002e+02 +5.7252420552766312e-06 -8.2562068836805624e-04 +1.4431013818523849e+06 
+2.1420000000000002e+02 +5.7161794183566221e-06 -8.2332315403661988e-04 +1.4375607252109044e+06 
+2.1430000000000001e+02 +5.7071385716015003e-06 -8.2103307790986615e-04 +1.4320072057232966e+06 
+2.1440000000000001e+02 +5.6981194552755979e-06 -8.1875044366381405e-04 +1.4264486170773844e+06 
+2.1450000000000000e+02 +5.6891220096432571e-06 -8.1647523497452247e-04 +1.4208927529419810e+06 
+2.1460000000000002e+02 +5.6801461749688092e-06 -8.1420743551809853e-04 +1.4153474070376989e+06 
+2.1470000000000002e+02 +5.6711918915166015e-06 -8.1194702897064818e-04 +1.4098203730464997e+06 
+2.1480000000000001e+02 +5.6622590995509441e-06 -8.0969399900762478e-04 +1.4043194444605755e+06 
+2.1490000000000001e+02 +5.6533477393361918e-06 -8.0744832930564764e-04 +1.3988524151513402e+06 
+2.1500000000000000e+02 +5.6444577511366786e-06 -8.0521000354055663e-04 +1.3934270787396110e+06 
+2.1510000000000002e+02 +5.6355890756178904e-06 -8.0297900711980073e-04 +1.3880509020834407e+06 
+2.1520000000000002e+02 +5.6267416550499706e-06 -8.0075533237715379e-04 +1.3827300450699772e+06 
+2.1530000000000001e+02 +5.6179154321042013e-06 -7.9853897337765908e-04 +1.3774703407464621e+06 
+2.1540000000000001e+02 +5.6091103494518772e-06 -7.9632992418647314e-04 +1.3722776221571260e+06 
+2.1550000000000000e+02 +5.6003263497642958e-06 -7.9412817886887518e-04 +1.3671577224146312e+06 
+2.1560000000000002e+02 +5.5915633757127314e-06 -7.9193373148978854e-04 +1.3621164745372306e+06 
+2.1570000000000002e+02 +5.5828213699685077e-06 -7.8974657611487686e-04 +1.3571597117270846e+06 
+2.1580000000000001e+02 +5.5741002752028872e-06 -7.8756670680879169e-04 +1.3522932669097793e+06 
+2.1590000000000001e+02 +5.5654000340871707e-06 -7.8539411763682186e-04 +1.3475229731835623e+06 
+2.1600000000000000e+02 +5.5567205892926538e-06 -7.8322880266422400e-04 +1.3428546636504820e+06 
+2.1610000000000002e+02 +5.5480618832219957e-06 -7.8107074166759965e-04 +1.3382897717821712e+06 
+2.1620000000000002e+02 +5.5394238572033179e-06 -7.7891985726816204e-04 +1.3338121321690194e+06 
+2.1630000000000001e+02 +5.5308064522961072e-06 -7.7677605779876205e-04 +1.3294011798739622e+06 
+2.1640000000000001e+02 +5.5222096095598598e-06 -7.7463925159225000e-04 +1.3250363499593022e+06 
+2.1650000000000000e+02 +5.5136332700540803e-06 -7.7250934698182099e-04 +1.3206970775961659e+06 
+2.1660000000000002e+02 +5.5050773748382318e-06 -7.7038625229964067e-04 +1.3163627976228716e+06 
+2.1670000000000002e+02 +5.4965418649718272e-06 -7.6826987587884160e-04 +1.3120129451802899e+06 
+2.1680000000000001e+02 +5.4880266815143552e-06 -7.6616012605231593e-04 +1.3076269553509995e+06 
+2.1690000000000001e+02 +5.4795317655253092e-06 -7.6405691115294003e-04 +1.3031842632004705e+06 
+2.1700000000000000e+02 +5.4710570580641626e-06 -7.6196013951295295e-04 +1.2986643035831787e+06 
+2.1710000000000002e+02 +5.4626025014053820e-06 -7.5986974138769466e-04 +1.2940522728244080e+06 
+2.1720000000000002e+02 +5.4541680426832449e-06 -7.5778573471943598e-04 +1.2893564113021537e+06 
+2.1730000000000001e+02 +5.4457536302469636e-06 -7.5570815937211100e-04 +1.2845907203936486e+06 
+2.1740000000000001e+02 +5.4373592124457880e-06 -7.5363705521039239e-04 +1.2797692017069214e+06 
+2.1750000000000000e+02 +5.4289847376289389e-06 -7.5157246209828167e-04 +1.2749058566420153e+06 
+2.1760000000000002e+02 +5.4206301541456661e-06 -7.4951441990071344e-04 +1.2700146869140402e+06 
+2.1770000000000002e+02 +5.4122954103451853e-06 -7.4746296848136006e-04 +1.2651096937933066e+06 
+2.1780000000000001e+02 +5.4039804545767302e-06 -7.4541814770467431e-04 +1.2602048788393708e+06 
+2.1790000000000001e+02 +5.3956852351895429e-06 -7.4337999743515418e-04 +1.2553142435861279e+06 
+2.1800000000000000e+02 +5.3874097005328493e-06 -7.4134855753701869e-04 +1.2504517895285059e+06 
+2.1810000000000002e+02 +5.3791537986452642e-06 -7.3932385462249577e-04 +1.2456297291060919e+06 
+2.1820000000000002e+02 +5.3709174763229906e-06 -7.3730586229720191e-04 +1.2408531192350413e+06 
+2.1830000000000001e+02 +5.3627006800515575e-06 -7.3529454091337458e-04 +1.2361252273570306e+06 
+2.1840000000000001e+02 +5.3545033563165490e-06 -7.3328985082466303e-04 +1.2314493213824553e+06 
+2.1850000000000000e+02 +5.3463254516035458e-06 -7.3129175238440805e-04 +1.2268286691017991e+06 
+2.1860000000000002e+02 +5.3381669123980778e-06 -7.2930020594501462e-04 +1.2222665380375246e+06 
+2.1870000000000002e+02 +5.3300276851857503e-06 -7.2731517186041975e-04 +1.2177661961713096e+06 
+2.1880000000000001e+02 +5.3219077164521024e-06 -7.2533661048313196e-04 +1.2133309110370218e+06 
+2.1890000000000001e+02 +5.3138069526827167e-06 -7.2336448216670727e-04 +1.2089639505192372e+06 
+2.1900000000000000e+02 +5.3057253403631466e-06 -7.2139874726395812e-04 +1.2046685822405303e+06 
+2.1910000000000002e+02 +5.2976628263187120e-06 -7.1943936738418719e-04 +1.2004462473125507e+06 
+2.1920000000000002e+02 +5.2896193587337925e-06 -7.1748630916223610e-04 +1.1962910804758277e+06 
+2.1930000000000001e+02 +5.2815948861324860e-06 -7.1553954048828743e-04 +1.1921953895983284e+06 
+2.1940000000000001e+02 +5.2735893570389119e-06 -7.1359902925316183e-04 +1.1881514827593311e+06 
+2.1950000000000000e+02 +5.2656027199771883e-06 -7.1166474334736444e-04 +1.1841516678862048e+06 
+2.1960000000000002e+02 +5.2576349234714238e-06 -7.0973665066154882e-04 +1.1801882530162504e+06 
+2.1970000000000002e+02 +5.2496859160457483e-06 -7.0781471908642384e-04 +1.1762535461462182e+06 
+2.1980000000000001e+02 +5.2417556462242611e-06 -7.0589891651237136e-04 +1.1723398552207425e+06 
+2.1990000000000001e+02 +5.2338440625310834e-06 -7.0398921083007434e-04 +1.1684394882337223e+06 
+2.2000000000000000e+02 +5.2259511134903292e-06 -7.0208556993018646e-04 +1.1645447532224585e+06 
+2.2010000000000002e+02 +5.2180767479247284e-06 -7.0018796221792091e-04 +1.1606484621835861e+06 
+2.2020000000000002e+02 +5.2102209158513921e-06 -6.9829635815463447e-04 +1.1567454425080160e+06 
+2.2030000000000001e+02 +5.2023835675860474e-06 -6.9641072871668471e-04 +1.1528310257585710e+06 
+2.2040000000000001e+02 +5.1945646534444337e-06 -6.9453104488045338e-04 +1.1489005434617999e+06 
+2.2050000000000000e+02 +5.1867641237422690e-06 -6.9265727762193266e-04 +1.1449493270620387e+06 
+2.2060000000000002e+02 +5.1789819287952771e-06 -6.9078939791721809e-04 +1.1409727080150293e+06 
+2.2070000000000002e+02 +5.1712180189191973e-06 -6.8892737674280805e-04 +1.1369660179227206e+06 
+2.2080000000000001e+02 +5.1634723444297433e-06 -6.8707118507437426e-04 +1.1329245880846675e+06 
+2.2090000000000001e+02 +5.1557448556426526e-06 -6.8522079388852529e-04 +1.1288437501462214e+06 
+2.2100000000000000e+02 +5.1480355028736509e-06 -6.8337617416125125e-04 +1.1247188355124348e+06 
+2.2110000000000002e+02 +5.1403442368675266e-06 -6.8153730167461071e-04 +1.1205476661690217e+06 
+2.2120000000000002e+02 +5.1326710100853399e-06 -6.7970417143342751e-04 +1.1163380256792100e+06 
+2.2130000000000001e+02 +5.1250157754172131e-06 -6.7787678324855011e-04 +1.1121001881274872e+06 
+2.2140000000000001e+02 +5.1173784857532521e-06 -6.7605513693043656e-04 +1.1078444275158125e+06 
+2.2150000000000000e+02 +5.1097590939835826e-06 -6.7423923228981974e-04 +1.1035810178922405e+06 
+2.2160000000000002e+02 +5.1021575529983285e-06 -6.7242906913750171e-04 +1.0993202333284286e+06 
+2.2170000000000002e+02 +5.0945738156876085e-06 -6.7062464728422230e-04 +1.0950723479044293e+06 
+2.2180000000000001e+02 +5.0870078349415440e-06 -6.6882596654060412e-04 +1.0908476356248944e+06 
+2.2190000000000001e+02 +5.0794595636502496e-06 -6.6703302671729356e-04 +1.0866563705440566e+06 
+2.2200000000000000e+02 +5.0719289547038508e-06 -6.6524582762518081e-04 +1.0825088267663629e+06 
+2.2210000000000002e+02 +5.0644159611510174e-06 -6.6346436719312205e-04 +1.0784138792986060e+06 
+2.2220000000000002e+02 +5.0569205366746717e-06 -6.6168863582401866e-04 +1.0743748075274443e+06 
+2.2230000000000001e+02 +5.0494426351162807e-06 -6.5991862203905027e-04 +1.0703934918153817e+06 
+2.2240000000000001e+02 +5.0419822103173297e-06 -6.5815431435957861e-04 +1.0664718125838486e+06 
+2.2250000000000000e+02 +5.0345392161192790e-06 -6.5639570130656051e-04 +1.0626116501551142e+06 
+2.2260000000000002e+02 +5.0271136063636119e-06 -6.5464277140153638e-04 +1.0588148850174560e+06 
+2.2270000000000002e+02 +5.0197053348918000e-06 -6.5289551316549742e-04 +1.0550833974809458e+06 
+2.2280000000000001e+02 +5.0123143555453104e-06 -6.5115391511959763e-04 +1.0514190679052363e+06 
+2.2290000000000001e+02 +5.0049406221656317e-06 -6.4941796578535144e-04 +1.0478237767757538e+06 
+2.2300000000000000e+02 +4.9975840885942208e-06 -6.4768765368365222e-04 +1.0442994043841950e+06 
+2.2310000000000002e+02 +4.9902447085684252e-06 -6.4596295875562711e-04 +1.0408452907562177e+06 
+2.2320000000000002e+02 +4.9829224354091071e-06 -6.4424382662255997e-04 +1.0374506146988762e+06 
+2.2330000000000001e+02 +4.9756172223329655e-06 -6.4253019432472351e-04 +1.0341020143262849e+06 
+2.2340000000000001e+02 +4.9683290225567225e-06 -6.4082199890320827e-04 +1.0307861280695258e+06 
+2.2350000000000000e+02 +4.9610577892970806e-06 -6.3911917739834152e-04 +1.0274895940881755e+06 
+2.2360000000000002e+02 +4.9538034757707719e-06 -6.3742166685132643e-04 +1.0241990508101478e+06 
+2.2370000000000002e+02 +4.9465660351945041e-06 -6.3572940430262125e-04 +1.0209011364484016e+06 
+2.2380000000000001e+02 +4.9393454207849940e-06 -6.3404232679310638e-04 +1.0175824893329568e+06 
+2.2390000000000001e+02 +4.9321415857589586e-06 -6.3236037136353660e-04 +1.0142297477716567e+06 
+2.2400000000000000e+02 +4.9249544833331139e-06 -6.3068347505469886e-04 +1.0108295500687010e+06 
+2.2410000000000002e+02 +4.9177840675608202e-06 -6.2901158935000344e-04 +1.0073720665598352e+06 
+2.2420000000000002e+02 +4.9106302958420070e-06 -6.2734472350333152e-04 +1.0038615957060352e+06 
+2.2430000000000001e+02 +4.9034931264132712e-06 -6.2568290121178848e-04 +1.0003059681838887e+06 
+2.2440000000000001e+02 +4.8963725175111814e-06 -6.2402614617169028e-04 +9.9671301439515117e+05 
+2.2450000000000000e+02 +4.8892684273723361e-06 -6.2237448208007885e-04 +9.9309056498583825e+05 
+2.2460000000000002e+02 +4.8821808142333107e-06 -6.2072793263379003e-04 +9.8944645057931356e+05 
+2.2470000000000002e+02 +4.8751096363306875e-06 -6.1908652152934806e-04 +9.8578850163942727e+05 
+2.2480000000000001e+02 +4.8680548519010498e-06 -6.1745027246362411e-04 +9.8212454877766268e+05 
+2.2490000000000001e+02 +4.8610164191809856e-06 -6.1581920913334625e-04 +9.7846242252740951e+05 
+2.2500000000000000e+02 +4.8539942964070706e-06 -6.1419335523516059e-04 +9.7480995342063217e+05 
+2.2510000000000002e+02 +4.8469884416248302e-06 -6.1257272532120992e-04 +9.7117419927365240e+05 
+2.2520000000000002e+02 +4.8399988121155240e-06 -6.1095729736417351e-04 +9.6755912654362491e+05 
+2.2530000000000001e+02 +4.8330253649693549e-06 -6.0934704019215363e-04 +9.6396792891717469e+05 
+2.2540000000000001e+02 +4.8260680572765189e-06 -6.0774192263309175e-04 +9.6040380007078918e+05 
+2.2550000000000000e+02 +4.8191268461272238e-06 -6.0614191351517424e-04 +9.5686993373164500e+05 
+2.2560000000000002e+02 +4.8122016886116574e-06 -6.0454698166621161e-04 +9.5336952352268866e+05 
+2.2570000000000002e+02 +4.8052925418200350e-06 -6.0295709591452122e-04 +9.4990576322455856e+05 
+2.2580000000000001e+02 +4.7983993628425493e-06 -6.0137222508797005e-04 +9.4648184645877546e+05 
+2.2590000000000001e+02 +4.7915221087694049e-06 -5.9979233801471358e-04 +9.4310096695679298e+05 
+2.2600000000000000e+02 +4.7846607366907969e-06 -5.9821740352266120e-04 +9.3976631836032856e+05 
+2.2610000000000002e+02 +4.7778152041164796e-06 -5.9664739460738372e-04 +9.3648041725090914e+05 
+2.2620000000000002e+02 +4.7709854702344534e-06 -5.9508230093455530e-04 +9.3324307165922225e+05 
+2.2630000000000001e+02 +4.7641714946522740e-06 -5.9352211633779972e-04 +9.3005341266577702e+05 
+2.2640000000000001e+02 +4.7573732369774856e-06 -5.9196683465015507e-04 +9.2691057114555244e+05 
+2.2650000000000000e+02 +4.7505906568176391e-06 -5.9041644970483041e-04 +9.2381367800821806e+05 
+2.2660000000000002e+02 +4.7438237137802852e-06 -5.8887095533499960e-04 +9.2076186417492793e+05 
+2.2670000000000002e+02 +4.7370723674729918e-06 -5.8733034537452136e-04 +9.1775426079137472e+05 
+2.2680000000000001e+02 +4.7303365775032912e-06 -5.8579461365604638e-04 +9.1478999860359600e+05 
+2.2690000000000001e+02 +4.7236163034787485e-06 -5.8426375401332347e-04 +9.1186820871388144e+05 
+2.2700000000000000e+02 +4.7169115050069103e-06 -5.8273776027941630e-04 +9.0898802200006135e+05 
+2.2710000000000002e+02 +4.7102221414909674e-06 -5.8121661784468087e-04 +9.0614643205176690e+05 
+2.2720000000000002e+02 +4.7035481715167395e-06 -5.7970027832928990e-04 +9.0333188346415828e+05 
+2.2730000000000001e+02 +4.6968895534656729e-06 -5.7818868491020579e-04 +9.0053068337898061e+05 
+2.2740000000000001e+02 +4.6902462457192135e-06 -5.7668178076428645e-04 +8.9772913888752670e+05 
+2.2750000000000000e+02 +4.6836182066588177e-06 -5.7517950906883016e-04 +8.9491355725478055e+05 
+2.2760000000000002e+02 +4.6770053946659248e-06 -5.7368181300049043e-04 +8.9207024550249556e+05 
+2.2770000000000002e+02 +4.6704077681220071e-06 -5.7218863573693592e-04 +8.8918551100693480e+05 
+2.2780000000000001e+02 +4.6638252854084946e-06 -5.7069992045458119e-04 +8.8624566073219245e+05 
+2.2790000000000001e+02 +4.6572579049068462e-06 -5.6921561033069633e-04 +8.8323700190103741e+05 
+2.2800000000000000e+02 +4.6507055849985173e-06 -5.6773564854253260e-04 +8.8014584176538524e+05 
+2.2810000000000002e+02 +4.6441682849736653e-06 -5.6625999332806287e-04 +8.7696369134436641e+05 
+2.2820000000000002e+02 +4.6376459677572668e-06 -5.6478866316910946e-04 +8.7370287719888939e+05 
+2.2830000000000001e+02 +4.6311385971830046e-06 -5.6332169160849940e-04 +8.7038092977413908e+05 
+2.2840000000000001e+02 +4.6246461370845742e-06 -5.6185911218937449e-04 +8.6701537962848018e+05 
+2.2850000000000000e+02 +4.6181685512956696e-06 -5.6040095845483380e-04 +8.6362375729976420e+05 
+2.2860000000000002e+02 +4.6117058036499608e-06 -5.5894726394742778e-04 +8.6022359314787504e+05 
+2.2870000000000002e+02 +4.6052578579811383e-06 -5.5749806221007283e-04 +8.5683241765142058e+05 
+2.2880000000000001e+02 +4.5988246781228959e-06 -5.5605338678596213e-04 +8.5346776137438929e+05 
+2.2890000000000001e+02 +4.5924062279089274e-06 -5.5461327121818541e-04 +8.5014715486920567e+05 
+2.2900000000000000e+02 +4.5860024711729040e-06 -5.5317774904916673e-04 +8.4688812843500543e+05 
+2.2910000000000002e+02 +4.5796133714317052e-06 -5.5174684359003050e-04 +8.4370462332002213e+05 
+2.2920000000000002e+02 +4.5732388909349210e-06 -5.5032053722188913e-04 +8.4059622277859133e+05 
+2.2930000000000001e+02 +4.5668789916153304e-06 -5.4889880209433185e-04 +8.3755892097375356e+05 
+2.2940000000000001e+02 +4.5605336354057058e-06 -5.4748161035642821e-04 +8.3458871184702008e+05 
+2.2950000000000000e+02 +4.5542027842388238e-06 -5.4606893415744663e-04 +8.3168158941664954e+05 
+2.2960000000000002e+02 +4.5478864000474609e-06 -5.4466074564671460e-04 +8.2883354773867992e+05 
+2.2970000000000002e+02 +4.5415844447644046e-06 -5.4325701697360861e-04 +8.2604058083540900e+05 
+2.2980000000000001e+02 +4.5352968803224139e-06 -5.4185772028712267e-04 +8.2329868267907889e+05 
+2.2990000000000001e+02 +4.5290236686542686e-06 -5.4046282773651368e-04 +8.2060384726315760e+05 
+2.3000000000000000e+02 +4.5227647716927556e-06 -5.3907231147130137e-04 +8.1795206868843257e+05 
+2.3010000000000002e+02 +4.5165201515162359e-06 -5.3768614171595397e-04 +8.1533879368879634e+05 
+2.3020000000000002e+02 +4.5102897707854492e-06 -5.3630428099625993e-04 +8.1275727991105022e+05 
+2.3030000000000001e+02 +4.5040735923067561e-06 -5.3492668991425303e-04 +8.1020023806778307e+05 
+2.3040000000000001e+02 +4.4978715788864765e-06 -5.3355332907076920e-04 +8.0766037845783075e+05 
+2.3050000000000000e+02 +4.4916836933309550e-06 -5.3218415906742947e-04 +8.0513041166214785e+05 
+2.3060000000000002e+02 +4.4855098984465276e-06 -5.3081914050550380e-04 +8.0260304812134244e+05 
+2.3070000000000002e+02 +4.4793501570395439e-06 -5.2945823398662252e-04 +8.0007099840179598e+05 
+2.3080000000000001e+02 +4.4732044319163316e-06 -5.2810140011194705e-04 +7.9752697293983935e+05 
+2.3090000000000001e+02 +4.4670726858832426e-06 -5.2674859948312271e-04 +7.9496368228015280e+05 
+2.3100000000000000e+02 +4.4609548817466073e-06 -5.2539979270146758e-04 +7.9237383691545925e+05 
