# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+2.1050000000000000e+02 +5.6818396120232719e-06 -8.2135741268121764e-04 +1.3878979107565349e+06 
+2.1060000000000002e+02 +5.6722624138151538e-06 -8.1905313677551098e-04 +1.3828800077750061e+06 
+2.1070000000000002e+02 +5.6627077230702675e-06 -8.1675626813586992e-04 +1.3778792467904135e+06 
+2.1080000000000001e+02 +5.6531754979084673e-06 -8.1446670200384830e-04 +1.3728943272264923e+06 
+2.1090000000000001e+02 +5.6436656964496050e-06 -8.1218433362071176e-04 +1.3679239483968860e+06 
+2.1100000000000000e+02 +5.6341782768135275e-06 -8.0990905822737923e-04 +1.3629668094676048e+06 
+2.1110000000000002e+02 +5.6247131902994688e-06 -8.0764079730127468e-04 +1.3580221191859343e+06 
+2.1120000000000002e+02 +5.6152703609241988e-06 -8.0537957726353119e-04 +1.3530911235502739e+06 
+2.1130000000000001e+02 +5.6058497058838873e-06 -8.0312545077242245e-04 +1.3481755783984987e+06 
+2.1140000000000001e+02 +5.5964511423746559e-06 -8.0087847048449618e-04 +1.3432772389004903e+06 
+2.1150000000000000e+02 +5.5870745875926813e-06 -7.9863868905790487e-04 +1.3383978608261677e+06 
+2.1160000000000002e+02 +5.5777199587340969e-06 -7.9640615914949972e-04 +1.3335391994339612e+06 
+2.1170000000000002e+02 +5.5683871729950693e-06 -7.9418093341734506e-04 +1.3287030104991752e+06 
+2.1180000000000001e+02 +5.5590761475717572e-06 -7.9196306451886250e-04 +1.3238910494687413e+06 
+2.1190000000000001e+02 +5.5497867996602849e-06 -7.8975260511101643e-04 +1.3191050717225864e+06 
+2.1200000000000000e+02 +5.5405190464568265e-06 -7.8754960785158007e-04 +1.3143468328481470e+06 
+2.1210000000000002e+02 +5.5312728121883352e-06 -7.8535409895897365e-04 +1.3096173831310114e+06 
+2.1220000000000002e+02 +5.5220480492049980e-06 -7.8316599889428169e-04 +1.3049149514961988e+06 
+2.1230000000000001e+02 +5.5128447168877727e-06 -7.8098520167886956e-04 +1.3002370614095838e+06 
+2.1240000000000001e+02 +5.5036627746176321e-06 -7.7881160133434313e-04 +1.2955812364339847e+06 
+2.1250000000000000e+02 +5.4945021817756008e-06 -7.7664509188358761e-04 +1.2909450005084311e+06 
+2.1260000000000002e+02 +5.4853628977426078e-06 -7.7448556734713769e-04 +1.2863258768428161e+06 
+2.1270000000000002e+02 +5.4762448818996776e-06 -7.7233292174774186e-04 +1.2817213893295981e+06 
+2.1280000000000001e+02 +5.4671480936277620e-06 -7.7018704910661003e-04 +1.2771290614173857e+06 
+2.1290000000000001e+02 +5.4580724923078474e-06 -7.6804784344576614e-04 +1.2725464167936621e+06 
+2.1300000000000000e+02 +5.4490180373209246e-06 -7.6591519878710075e-04 +1.2679709790527679e+06 
+2.1310000000000002e+02 +5.4399846821191900e-06 -7.6378903647858183e-04 +1.2634012132827586e+06 
+2.1320000000000002e+02 +5.4309723564398264e-06 -7.6166938717535111e-04 +1.2588393511210794e+06 
+2.1330000000000001e+02 +5.4219809840912284e-06 -7.5955630885866216e-04 +1.2542885656485178e+06 
+2.1340000000000001e+02 +5.4130104888817956e-06 -7.5744985950984653e-04 +1.2497520299927483e+06 
+2.1350000000000000e+02 +5.4040607946199353e-06 -7.5535009711032229e-04 +1.2452329172370925e+06 
+2.1360000000000002e+02 +5.3951318251140402e-06 -7.5325707964136990e-04 +1.2407344005039979e+06 
+2.1370000000000002e+02 +5.3862235041725083e-06 -7.5117086508412739e-04 +1.2362596528375016e+06 
+2.1380000000000001e+02 +5.3773357556037689e-06 -7.4909151142070821e-04 +1.2318118475696207e+06 
+2.1390000000000001e+02 +5.3684685032161875e-06 -7.4701907663158153e-04 +1.2273941575375155e+06 
+2.1400000000000000e+02 +5.3596216708181885e-06 -7.4495361869860127e-04 +1.2230097560054059e+06 
+2.1410000000000002e+02 +5.3507951883470620e-06 -7.4289516798453051e-04 +1.2186605414384436e+06 
+2.1420000000000002e+02 +5.3419890102556714e-06 -7.4084364437719563e-04 +1.2143433134280206e+06 
+2.1430000000000001e+02 +5.3332030971257960e-06 -7.3879894014665685e-04 +1.2100535972025495e+06 
+2.1440000000000001e+02 +5.3244374095391922e-06 -7.3676094756229766e-04 +1.2057869177512513e+06 
+2.1450000000000000e+02 +5.3156919080776370e-06 -7.3472955889387350e-04 +1.2015388001750226e+06 
+2.1460000000000002e+02 +5.3069665533228952e-06 -7.3270466641116229e-04 +1.1973047696240239e+06 
+2.1470000000000002e+02 +5.2982613058567284e-06 -7.3068616238350522e-04 +1.1930803510670420e+06 
+2.1480000000000001e+02 +5.2895761262608965e-06 -7.2867393908039775e-04 +1.1888610695373351e+06 
+2.1490000000000001e+02 +5.2809109751171864e-06 -7.2666788877197655e-04 +1.1846424502715520e+06 
+2.1500000000000000e+02 +5.2722658130073470e-06 -7.2466790372740033e-04 +1.1804200181793952e+06 
+2.1510000000000002e+02 +5.2636405954031020e-06 -7.2267390472529496e-04 +1.1761909125825053e+06 
+2.1520000000000002e+02 +5.2550352573359705e-06 -7.2068592657869180e-04 +1.1719587290908473e+06 
+2.1530000000000001e+02 +5.2464497287274152e-06 -7.1870403260961859e-04 +1.1677286775958005e+06 
+2.1540000000000001e+02 +5.2378839394989004e-06 -7.1672828613985056e-04 +1.1635059678670880e+06 
+2.1550000000000000e+02 +5.2293378195718871e-06 -7.1475875049113258e-04 +1.1592958096790276e+06 
+2.1560000000000002e+02 +5.2208112988678523e-06 -7.1279548898569927e-04 +1.1551034129459667e+06 
+2.1570000000000002e+02 +5.2123043073082545e-06 -7.1083856494516106e-04 +1.1509339874349360e+06 
+2.1580000000000001e+02 +5.2038167748145646e-06 -7.0888804169158982e-04 +1.1467927429722096e+06 
+2.1590000000000001e+02 +5.1953486313082454e-06 -7.0694398254672001e-04 +1.1426848893463614e+06 
+2.1600000000000000e+02 +5.1868998067107460e-06 -7.0500645083206655e-04 +1.1386156362593181e+06 
+2.1610000000000002e+02 +5.1784702362486191e-06 -7.0307548123926117e-04 +1.1345883501335185e+06 
+2.1620000000000002e+02 +5.1700598763685648e-06 -7.0115099393225789e-04 +1.1305990215509476e+06 
+2.1630000000000001e+02 +5.1616686888223877e-06 -6.9923288044579693e-04 +1.1266417981071514e+06 
+2.1640000000000001e+02 +5.1532966353618601e-06 -6.9732103231342861e-04 +1.1227108269690331e+06 
+2.1650000000000000e+02 +5.1449436777387792e-06 -6.9541534106921552e-04 +1.1188002554539801e+06 
+2.1660000000000002e+02 +5.1366097777049070e-06 -6.9351569824668824e-04 +1.1149042307577250e+06 
+2.1670000000000002e+02 +5.1282948970120551e-06 -6.9162199538016979e-04 +1.1110169002656105e+06 
+2.1680000000000001e+02 +5.1199989974119974e-06 -6.8973412400344294e-04 +1.1071324112562155e+06 
+2.1690000000000001e+02 +5.1117220406565031e-06 -6.8785197564997407e-04 +1.1032449108558910e+06 
+2.1700000000000000e+02 +5.1034639884973690e-06 -6.8597544185392532e-04 +1.0993485464396835e+06 
+2.1710000000000002e+02 +5.0952247983177935e-06 -6.8410444333534223e-04 +1.0954394362088025e+06 
+2.1720000000000002e+02 +5.0870044100266056e-06 -6.8223901755760496e-04 +1.0915215816307720e+06 
+2.1730000000000001e+02 +5.0788027591640558e-06 -6.8037923117071880e-04 +1.0876009552604877e+06 
+2.1740000000000001e+02 +5.0706197812703914e-06 -6.7852515082424917e-04 +1.0836835294795514e+06 
+2.1750000000000000e+02 +5.0624554118858512e-06 -6.7667684316780519e-04 +1.0797752767288073e+06 
+2.1760000000000002e+02 +5.0543095865506746e-06 -6.7483437485092571e-04 +1.0758821693865301e+06 
+2.1770000000000002e+02 +5.0461822408051235e-06 -6.7299781252362168e-04 +1.0720101800008041e+06 
+2.1780000000000001e+02 +5.0380733101894212e-06 -6.7116722283507772e-04 +1.0681652808561288e+06 
+2.1790000000000001e+02 +5.0299827302438396e-06 -6.6934267243558623e-04 +1.0643534445785235e+06 
+2.1800000000000000e+02 +5.0219104365086080e-06 -6.6752422797448875e-04 +1.0605806435088797e+06 
+2.1810000000000002e+02 +5.0138563690840714e-06 -6.6571192703241300e-04 +1.0568508304881211e+06 
+2.1820000000000002e+02 +5.0058204863110301e-06 -6.6390569091509641e-04 +1.0531598804466429e+06 
+2.1830000000000001e+02 +4.9978027510903616e-06 -6.6210541185861001e-04 +1.0495016484907772e+06 
+2.1840000000000001e+02 +4.9898031263229624e-06 -6.6031098209969031e-04 +1.0458699899798286e+06 
+2.1850000000000000e+02 +4.9818215749097134e-06 -6.5852229387455103e-04 +1.0422587600982222e+06 
+2.1860000000000002e+02 +4.9738580597515075e-06 -6.5673923941979729e-04 +1.0386618141518800e+06 
+2.1870000000000002e+02 +4.9659125437492426e-06 -6.5496171097191851e-04 +1.0350730073716401e+06 
+2.1880000000000001e+02 +4.9579849898037981e-06 -6.5318960076726513e-04 +1.0314861950269914e+06 
+2.1890000000000001e+02 +4.9500753608160703e-06 -6.5142280104233600e-04 +1.0278952323341988e+06 
+2.1900000000000000e+02 +4.9421836196869351e-06 -6.4966120403337261e-04 +1.0242939745198232e+06 
+2.1910000000000002e+02 +4.9343097256196477e-06 -6.4790473139869620e-04 +1.0206783139226203e+06 
+2.1920000000000002e+02 +4.9264536230268799e-06 -6.4615342248244432e-04 +1.0170522907576466e+06 
+2.1930000000000001e+02 +4.9186152526236387e-06 -6.4440734605023052e-04 +1.0134219822148164e+06 
+2.1940000000000001e+02 +4.9107945551249589e-06 -6.4266657086824283e-04 +1.0097934656647836e+06 
+2.1950000000000000e+02 +4.9029914712458517e-06 -6.4093116570205979e-04 +1.0061728183093427e+06 
+2.1960000000000002e+02 +4.8952059417013420e-06 -6.3920119931745094e-04 +1.0025661173559909e+06 
+2.1970000000000002e+02 +4.8874379072064545e-06 -6.3747674048042274e-04 +9.9897944015510613e+05 
+2.1980000000000001e+02 +4.8796873084762072e-06 -6.3575785795671417e-04 +9.9541886391862074e+05 
+2.1990000000000001e+02 +4.8719540862256248e-06 -6.3404462051210541e-04 +9.9189046587826789e+05 
+2.2000000000000000e+02 +4.8642381811697245e-06 -6.3233709691248895e-04 +9.8840032334878459e+05 
+2.2010000000000002e+02 +4.8565395379062107e-06 -6.3063532666172647e-04 +9.8495243610862561e+05 
+2.2020000000000002e+02 +4.8488581165636119e-06 -6.2893923221922477e-04 +9.8154249529976398e+05 
+2.2030000000000001e+02 +4.8411938811530864e-06 -6.2724870678094037e-04 +9.7816411411287019e+05 
+2.2040000000000001e+02 +4.8335467956858383e-06 -6.2556364354430941e-04 +9.7481090623061953e+05 
+2.2050000000000000e+02 +4.8259168241730411e-06 -6.2388393570571060e-04 +9.7147648496074358e+05 
+2.2060000000000002e+02 +4.8183039306259080e-06 -6.2220947646279595e-04 +9.6815446408032707e+05 
+2.2070000000000002e+02 +4.8107080790556235e-06 -6.2054015901221631e-04 +9.6483845698976808e+05 
+2.2080000000000001e+02 +4.8031292334733528e-06 -6.1887587655038931e-04 +9.6152207706348668e+05 
+2.2090000000000001e+02 +4.7955673578903167e-06 -6.1721652227491632e-04 +9.5819893798700953e+05 
+2.2100000000000000e+02 +4.7880224163176913e-06 -6.1556198938244547e-04 +9.5486265320746438e+05 
+2.2110000000000002e+02 +4.7804943696825659e-06 -6.1391220074625207e-04 +9.5150905673012417e+05 
+2.2120000000000002e+02 +4.7729831665756216e-06 -6.1226719794520428e-04 +9.4814286471673066e+05 
+2.2130000000000001e+02 +4.7654887525034402e-06 -6.1062705223442000e-04 +9.4477101374397310e+05 
+2.2140000000000001e+02 +4.7580110729726068e-06 -6.0899183486931238e-04 +9.4140044053070899e+05 
+2.2150000000000000e+02 +4.7505500734896989e-06 -6.0736161710499661e-04 +9.3803808170011919e+05 
+2.2160000000000002e+02 +4.7431056995612881e-06 -6.0573647019650418e-04 +9.3469087383515015e+05 
+2.2170000000000002e+02 +4.7356778966939789e-06 -6.0411646539949187e-04 +9.3136575370495277e+05 
+2.2180000000000001e+02 +4.7282666103943403e-06 -6.0250167396892317e-04 +9.2806965786926681e+05 
+2.2190000000000001e+02 +4.7208717861689474e-06 -6.0089216715995515e-04 +9.2480952297154942e+05 
+2.2200000000000000e+02 +4.7134933695243861e-06 -5.9928801622780687e-04 +9.2159228564670333e+05 
+2.2210000000000002e+02 +4.7061313092256476e-06 -5.9768926268568071e-04 +9.1842238689063198e+05 
+2.2220000000000002e+02 +4.6987855670713766e-06 -5.9609582907811578e-04 +9.1529428487482376e+05 
+2.2230000000000001e+02 +4.6914561081185892e-06 -5.9450760820687926e-04 +9.1219994193098927e+05 
+2.2240000000000001e+02 +4.6841428974243574e-06 -5.9292449287493758e-04 +9.0913132071905397e+05 
+2.2250000000000000e+02 +4.6768459000456990e-06 -5.9134637588396889e-04 +9.0608038353746349e+05 
+2.2260000000000002e+02 +4.6695650810396666e-06 -5.8977315003642602e-04 +9.0303909285637434e+05 
+2.2270000000000002e+02 +4.6623004054633134e-06 -5.8820470813480822e-04 +8.9999941124494595e+05 
+2.2280000000000001e+02 +4.6550518383736751e-06 -5.8664094298137780e-04 +8.9695330116779066e+05 
+2.2290000000000001e+02 +4.6478193448277872e-06 -5.8508174737813951e-04 +8.9389272497523157e+05 
+2.2300000000000000e+02 +4.6406028898826997e-06 -5.8352701412744945e-04 +8.9080964515801799e+05 
+2.2310000000000002e+02 +4.6334024360773675e-06 -5.8197666627970177e-04 +8.8769880936074734e+05 
+2.2320000000000002e+02 +4.6262179358783971e-06 -5.8043074787633763e-04 +8.8456610537009838e+05 
+2.2330000000000001e+02 +4.6190493392343457e-06 -5.7888933320802982e-04 +8.8142020654795505e+05 
+2.2340000000000001e+02 +4.6118965960937155e-06 -5.7735249656381171e-04 +8.7826978566828184e+05 
+2.2350000000000000e+02 +4.6047596564050576e-06 -5.7582031223412625e-04 +8.7512351602065086e+05 
+2.2360000000000002e+02 +4.5976384701168921e-06 -5.7429285450844546e-04 +8.7199007051351236e+05 
+2.2370000000000002e+02 +4.5905329871777522e-06 -5.7277019767675713e-04 +8.6887812228452822e+05 
+2.2380000000000001e+02 +4.5834431575361640e-06 -5.7125241602876532e-04 +8.6579634435374499e+05 
+2.2390000000000001e+02 +4.5763689311406693e-06 -5.6973958385461286e-04 +8.6275340987601154e+05 
+2.2400000000000000e+02 +4.5693102579397880e-06 -5.6823177544391003e-04 +8.5975799184531649e+05 
+2.2410000000000002e+02 +4.5622670905703786e-06 -5.6672903491355759e-04 +8.5681580553833104e+05 
+2.2420000000000002e+02 +4.5552393924225633e-06 -5.6523128568734381e-04 +8.5392073463981319e+05 
+2.2430000000000001e+02 +4.5482271295748003e-06 -5.6373842101648420e-04 +8.5106370516345731e+05 
+2.2440000000000001e+02 +4.5412302681055352e-06 -5.6225033415178570e-04 +8.4823564298387873e+05 
+2.2450000000000000e+02 +4.5342487740932260e-06 -5.6076691834428016e-04 +8.4542747405529057e+05 
+2.2460000000000002e+02 +4.5272826136163251e-06 -5.5928806684508927e-04 +8.4263012436532998e+05 
+2.2470000000000002e+02 +4.5203317527532644e-06 -5.5781367290455987e-04 +8.3983451964382990e+05 
+2.2480000000000001e+02 +4.5133961575825158e-06 -5.5634362977426827e-04 +8.3703158603033749e+05 
+2.2490000000000001e+02 +4.5064757941825187e-06 -5.5487783070479657e-04 +8.3421224931994872e+05 
+2.2500000000000000e+02 +4.4995706286317382e-06 -5.5341616894751661e-04 +8.3136743558259145e+05 
+2.2510000000000002e+02 +4.4926806249995465e-06 -5.5195856808857658e-04 +8.2849105777439126e+05 
+2.2520000000000002e+02 +4.4858057393191401e-06 -5.5050507305887727e-04 +8.2558897831058304e+05 
+2.2530000000000001e+02 +4.4789459256146521e-06 -5.4905575912479428e-04 +8.2267004669488221e+05 
+2.2540000000000001e+02 +4.4721011379101862e-06 -5.4761070155213574e-04 +8.1974311228218232e+05 
+2.2550000000000000e+02 +4.4652713302298977e-06 -5.4616997560791530e-04 +8.1681702478751075e+05 
+2.2560000000000002e+02 +4.4584564565978809e-06 -5.4473365655766874e-04 +8.1390063347309444e+05 
+2.2570000000000002e+02 +4.4516564710382836e-06 -5.4330181966819610e-04 +8.1100278799899411e+05 
+2.2580000000000001e+02 +4.4448713275752331e-06 -5.4187454020588461e-04 +8.0813233789363585e+05 
+2.2590000000000001e+02 +4.4381009802328499e-06 -5.4045189343684974e-04 +8.0529813259293779e+05 
+2.2600000000000000e+02 +4.4313453830352597e-06 -5.3903395462743197e-04 +8.0250902161225770e+05 
+2.2610000000000002e+02 +4.4246044921844657e-06 -5.3762076905996983e-04 +7.9977092903275182e+05 
+2.2620000000000002e+02 +4.4178782725939730e-06 -5.3621226208141147e-04 +7.9707807748524402e+05 
+2.2630000000000001e+02 +4.4111666913551895e-06 -5.3480832905549293e-04 +7.9442176444118877e+05 
+2.2640000000000001e+02 +4.4044697155594969e-06 -5.3340886534501795e-04 +7.9179328701895627e+05 
+2.2650000000000000e+02 +4.3977873122982701e-06 -5.3201376631304461e-04 +7.8918394249753933e+05 
+2.2660000000000002e+02 +4.3911194486629172e-06 -5.3062292732308270e-04 +7.8658502822990553e+05 
+2.2670000000000002e+02 +4.3844660917448224e-06 -5.2923624373823054e-04 +7.8398784147611819e+05 
+2.2680000000000001e+02 +4.3778272086353707e-06 -5.2785361092157039e-04 +7.8138367947905383e+05 
+2.2690000000000001e+02 +4.3712027664259549e-06 -5.2647492423632536e-04 +7.7876383952063543e+05 
+2.2700000000000000e+02 +4.3645927322079593e-06 -5.2510007904561003e-04 +7.7611961887843010e+05 
+2.2710000000000002e+02 +4.3579970715219558e-06 -5.2372900077993646e-04 +7.7344524576481001e+05 
+2.2720000000000002e+02 +4.3514157437052036e-06 -5.2236173513718414e-04 +7.7074667154059699e+05 
+2.2730000000000001e+02 +4.3448487065441303e-06 -5.2099835788241809e-04 +7.6803277848549851e+05 
+2.2740000000000001e+02 +4.3382959178251650e-06 -5.1963894478055555e-04 +7.6531244880833558e+05 
+2.2750000000000000e+02 +4.3317573353347632e-06 -5.1828357159727821e-04 +7.6259456498983142e+05 
+2.2760000000000002e+02 +4.3252329168593294e-06 -5.1693231409693369e-04 +7.5988800905078056e+05 
+2.2770000000000002e+02 +4.3187226201853106e-06 -5.1558524804496439e-04 +7.5720166341416759e+05 
+2.2780000000000001e+02 +4.3122264030991487e-06 -5.1424244920649442e-04 +7.5454441031178238e+05 
+2.2790000000000001e+02 +4.3057442233872594e-06 -5.1290399334640295e-04 +7.5192513201050146e+05 
+2.2800000000000000e+02 +4.2992760388360852e-06 -5.1156995622991461e-04 +7.4935271079993248e+05 
+2.2810000000000002e+02 +4.2928218089420566e-06 -5.1024038368933347e-04 +7.4683294405101321e+05 
+2.2820000000000002e+02 +4.2863815000415592e-06 -5.0891520182539036e-04 +7.4435928945501230e+05 
+2.2830000000000001e+02 +4.2799550801809959e-06 -5.0759430680654609e-04 +7.4192211993485468e+05 
+2.2840000000000001e+02 +4.2735425174067586e-06 -5.0627759480093243e-04 +7.3951180832222407e+05 
+2.2850000000000000e+02 +4.2671437797652348e-06 -5.0496496197666521e-04 +7.3711872743145889e+05 
+2.2860000000000002e+02 +4.2607588353028208e-06 -5.0365630450209628e-04 +7.3473325018096960e+05 
+2.2870000000000002e+02 +4.2543876520658983e-06 -5.0235151854510687e-04 +7.3234574931999017e+05 
+2.2880000000000001e+02 +4.2480301981008684e-06 -5.0105050027404719e-04 +7.2994659772796358e+05 
+2.2890000000000001e+02 +4.2416864414541255e-06 -4.9975314585714312e-04 +7.2752616826255177e+05 
+2.2900000000000000e+02 +4.2353563501720464e-06 -4.9845935146237139e-04 +7.2507483373817243e+05 
+2.2910000000000002e+02 +4.2290398911748823e-06 -4.9716904348691556e-04 +7.2258629039098311e+05 
+2.2920000000000002e+02 +4.2227370268782170e-06 -4.9588226924161729e-04 +7.2006752739334048e+05 
+2.2930000000000001e+02 +4.2164477185714877e-06 -4.9459910626645589e-04 +7.1752885740199068e+05 
+2.2940000000000001e+02 +4.2101719275441529e-06 -4.9331963210192265e-04 +7.1498059322408447e+05 
+2.2950000000000000e+02 +4.2039096150856430e-06 -4.9204392428767131e-04 +7.1243304737863468e+05 
+2.2960000000000002e+02 +4.1976607424853801e-06 -4.9077206036318450e-04 +7.0989653235020151e+05 
+2.2970000000000002e+02 +4.1914252710328286e-06 -4.8950411786902106e-04 +7.0738136096890434e+05 
+2.2980000000000001e+02 +4.1852031620174103e-06 -4.8824017434465165e-04 +7.0489784569451271e+05 
+2.2990000000000001e+02 +4.1789943767285627e-06 -4.8698030733009847e-04 +7.0245629920412763e+05 
+2.3000000000000000e+02 +4.1727988764557315e-06 -4.8572459436537597e-04 +7.0006703414253506e+05 
+2.3010000000000002e+02 +4.1666166237667273e-06 -4.8447308281813318e-04 +6.9773680572547484e+05 
+2.3020000000000002e+02 +4.1604475863427761e-06 -4.8322569936467587e-04 +6.9545813884367235e+05 
+2.3030000000000001e+02 +4.1542917331434964e-06 -4.8198234050978784e-04 +6.9322000127870473e+05 
+2.3040000000000001e+02 +4.1481490331284674e-06 -4.8074290275701729e-04 +6.9101136037051689e+05 
+2.3050000000000000e+02 +4.1420194552573255e-06 -4.7950728261136389e-04 +6.8882118390884390e+05 
+2.3060000000000002e+02 +4.1359029684896539e-06 -4.7827537657680697e-04 +6.8663843942197389e+05 
